schedule,seed,sigma,mse,bayes_mse,excess_mse,mode_error
cosine_vp_as_ve,20260526,0.14790583749620875,0.07210996747016907,0.019808245822787285,0.05333155393600464,0.0
cosine_vp_as_ve,20260526,0.16284352873177418,0.06133142113685608,0.02465759962797165,0.04104115813970566,0.00390625
cosine_vp_as_ve,20260526,0.1792898461529342,0.07086890190839767,0.02992146648466587,0.03553420305252075,0.0
cosine_vp_as_ve,20260526,0.19739715286132026,0.07524000108242035,0.028127340599894524,0.04351889342069626,0.00390625
cosine_vp_as_ve,20260526,0.21733319980941776,0.07897144556045532,0.03498836234211922,0.051581062376499176,0.0
cosine_vp_as_ve,20260526,0.23928267989044386,0.11488975584506989,0.05213448405265808,0.0670219287276268,0.0
cosine_vp_as_ve,20260526,0.2634489389829135,0.11485828459262848,0.0490620881319046,0.05689949542284012,0.0
cosine_vp_as_ve,20260526,0.290055859801471,0.11035536229610443,0.05397621542215347,0.057227492332458496,0.0
cosine_vp_as_ve,20260526,0.3193499360064882,0.13122639060020447,0.07278387248516083,0.05115866661071777,0.0
cosine_vp_as_ve,20260526,0.35160255578753474,0.10962307453155518,0.07853004336357117,0.03239721804857254,0.0
cosine_vp_as_ve,20260526,0.3871125160764548,0.10673321038484573,0.08977431058883667,0.019121406599879265,0.0
cosine_vp_as_ve,20260526,0.4262087906823923,0.11275263130664825,0.09162603318691254,0.027887988835573196,0.0
cosine_vp_as_ve,20260526,0.46925357799351164,0.16301684081554413,0.1256086677312851,0.05037982761859894,0.0078125
cosine_vp_as_ve,20260526,0.5166456564801436,0.18094098567962646,0.13374684751033783,0.06193135678768158,0.0
cosine_vp_as_ve,20260526,0.5688240790856355,0.2567111849784851,0.14959704875946045,0.10412652045488358,0.0078125
cosine_vp_as_ve,20260526,0.6262722407307354,0.2865552306175232,0.15395422279834747,0.10076577961444855,0.015625
cosine_vp_as_ve,20260526,0.6895223566139651,0.2974787950515747,0.20792068541049957,0.10103058069944382,0.0078125
cosine_vp_as_ve,20260526,0.7591603927961601,0.38220784068107605,0.2019246518611908,0.12399151921272278,0.0
cosine_vp_as_ve,20260526,0.8358314947474289,0.4348762035369873,0.3827401399612427,0.11258742958307266,0.02734375
cosine_vp_as_ve,20260526,0.9202459641480578,0.4244754910469055,0.27816033363342285,0.09979572892189026,0.01171875
cosine_vp_as_ve,20260526,1.0131858393140483,0.5335471034049988,0.4032949209213257,0.11878300458192825,0.03515625
cosine_vp_as_ve,20260526,1.1155121402101058,0.742362380027771,0.6658603549003601,0.13313212990760803,0.05859375
cosine_vp_as_ve,20260526,1.2281728451698428,0.7180426716804504,0.6548469066619873,0.1458657830953598,0.05078125
cosine_vp_as_ve,20260526,1.3522116732216651,1.1569359302520752,1.050274133682251,0.12530635297298431,0.109375
cosine_vp_as_ve,20260526,1.4887777533821611,1.2619990110397339,1.035513162612915,0.10810734331607819,0.0859375
cosine_vp_as_ve,20260526,1.6391362704959387,1.5034444332122803,1.4395813941955566,0.07341880351305008,0.1328125
cosine_vp_as_ve,20260526,1.804680186247825,1.7823582887649536,1.7227742671966553,0.06258369982242584,0.13671875
cosine_vp_as_ve,20260526,1.9869431439340202,1.8622130155563354,1.7884626388549805,0.08493038266897202,0.15234375
cosine_vp_as_ve,20260526,2.18761367654549,2.2020370960235596,2.0971899032592773,0.12497594952583313,0.17578125
cosine_vp_as_ve,20260526,2.4085508497910983,2.403400421142578,2.151017427444458,0.19384247064590454,0.2109375
cosine_vp_as_ve,20260526,2.651801484981615,2.972926378250122,2.6756443977355957,0.2525619566440582,0.23046875
cosine_vp_as_ve,20260526,2.9196191213320715,3.9093663692474365,3.43690824508667,0.3855757713317871,0.31640625
cosine_vp_as_ve,20260526,3.21448489335428,3.6750741004943848,3.1875479221343994,0.48572444915771484,0.2890625
cosine_vp_as_ve,20260526,3.5391305167533327,3.490327835083008,3.066948890686035,0.5675709247589111,0.28125
cosine_vp_as_ve,20260526,3.896563595775542,3.9068355560302734,2.978511333465576,0.6986940503120422,0.328125
cosine_vp_as_ve,20260526,4.290095486461946,4.456168174743652,3.6328728199005127,0.6976789832115173,0.3671875
cosine_vp_as_ve,20260526,4.723371973940028,4.307930946350098,3.35465669631958,0.804347038269043,0.3671875
cosine_vp_as_ve,20260526,5.200407047956278,4.443972587585449,3.5185399055480957,0.8071159720420837,0.39453125
cosine_vp_as_ve,20260526,5.72562008955526,4.621747970581055,3.6609935760498047,0.8542356491088867,0.37109375
cosine_vp_as_ve,20260526,6.303876813412554,4.60420036315918,3.648256778717041,1.0484988689422607,0.46484375
cosine_vp_as_ve,20260526,6.940534345122285,5.4397101402282715,4.336997985839844,1.082113265991211,0.49609375
cosine_vp_as_ve,20260526,7.6414908510474175,5.086047649383545,3.9199109077453613,1.155674695968628,0.44921875
cosine_vp_as_ve,20260526,8.413240180517057,5.2174458503723145,4.018165588378906,1.1161400079727173,0.46875
cosine_vp_as_ve,20260526,9.262932026590663,5.222352504730225,4.251852989196777,1.024176836013794,0.47265625
cosine_vp_as_ve,20260526,10.198438162734806,4.937132835388184,4.01623010635376,0.9391025304794312,0.51171875
cosine_vp_as_ve,20260526,11.228425369046683,4.296462059020996,4.103599548339844,0.7858982682228088,0.4375
cosine_vp_as_ve,20260526,12.362435723632643,4.848063945770264,4.155542373657227,0.7215534448623657,0.5078125
cosine_vp_as_ve,20260526,13.610975002982464,5.035647392272949,4.253422737121582,0.7577021718025208,0.5078125
cosine_vp_as_ve,20260526,14.985610010304342,4.743998050689697,4.095681190490723,0.7050961852073669,0.5546875
cosine_vp_as_ve,20260526,16.499075733496387,4.978957653045654,4.182314872741699,0.7095401883125305,0.546875
cosine_vp_as_ve,20260526,18.16539332549472,5.448370456695557,4.5231828689575195,0.6300026178359985,0.55078125
cosine_vp_as_ve,20260526,19.999999999999996,4.799522876739502,4.218355655670166,0.6006710529327393,0.50390625
linear_gamma_as_ve,20260526,0.010000000000000005,0.27156245708465576,9.542484622215852e-05,0.27131742238998413,0.0
linear_gamma_as_ve,20260526,0.01100994602298563,0.23510581254959106,0.00011811805597972125,0.23502686619758606,0.0
linear_gamma_as_ve,20260526,0.012121891142905695,0.2599361836910248,0.0001605519064469263,0.26026564836502075,0.0
linear_gamma_as_ve,20260526,0.013346136717989924,0.21934673190116882,0.00017270538955926895,0.21950241923332214,0.0
linear_gamma_as_ve,20260526,0.01469402448804556,0.25940895080566406,0.00023407532717101276,0.25827422738075256,0.00390625
linear_gamma_as_ve,20260526,0.01617804164738105,0.3163505792617798,0.0002449161256663501,0.31527113914489746,0.0
linear_gamma_as_ve,20260526,0.01781193652952788,0.3430081009864807,0.0003437181585468352,0.3414943218231201,0.0
linear_gamma_as_ve,20260526,0.019610845975494787,0.3350467383861542,0.00036461607669480145,0.3342822790145874,0.0
linear_gamma_as_ve,20260526,0.02159143556552824,0.2668488621711731,0.0004382277256809175,0.26578855514526367,0.0
linear_gamma_as_ve,20260526,0.023772054013523794,0.19776535034179688,0.0005291799898259342,0.19427481293678284,0.0
linear_gamma_as_ve,20260526,0.02617290315443958,0.18331675231456757,0.0006737281801179051,0.1840377300977707,0.0
linear_gamma_as_ve,20260526,0.028816225099520986,0.15527251362800598,0.0007529181893914938,0.15586306154727936,0.0
linear_gamma_as_ve,20260526,0.03172650829319295,0.16855284571647644,0.001105802832171321,0.1665404587984085,0.0
linear_gamma_as_ve,20260526,0.03493071438058602,0.16272883117198944,0.0011445549316704273,0.16128279268741608,0.0
linear_gamma_as_ve,20260526,0.038458527987457976,0.20315508544445038,0.0014438219368457794,0.2038806825876236,0.0
linear_gamma_as_ve,20260526,0.04234263172653941,0.2416139394044876,0.001840026001445949,0.24076323211193085,0.0
linear_gamma_as_ve,20260526,0.04661900897803576,0.22146007418632507,0.001870839623734355,0.2157907485961914,0.0
linear_gamma_as_ve,20260526,0.0513272772493256,0.19574494659900665,0.002497131936252117,0.19147804379463196,0.0
linear_gamma_as_ve,20260526,0.05651105520218928,0.1939326822757721,0.0033798336517065763,0.1856221705675125,0.0
linear_gamma_as_ve,20260526,0.062218366747806474,0.21595463156700134,0.004213773179799318,0.2080245316028595,0.0
linear_gamma_as_ve,20260526,0.0685020859531673,0.17429494857788086,0.0039008704479783773,0.17272979021072388,0.0
linear_gamma_as_ve,20260526,0.07542042688062935,0.19478647410869598,0.005020890384912491,0.19514578580856323,0.0
linear_gamma_as_ve,20260526,0.0830374828986263,0.19572314620018005,0.006410274654626846,0.18906256556510925,0.0
linear_gamma_as_ve,20260526,0.09142382045984675,0.1965254247188568,0.008372052572667599,0.1912473738193512,0.0
linear_gamma_as_ve,20260526,0.10065713284780411,0.18649666011333466,0.010737309232354164,0.18031765520572662,0.0
linear_gamma_as_ve,20260526,0.11082295994828163,0.1600365936756134,0.011386418715119362,0.1412326693534851,0.0
linear_gamma_as_ve,20260526,0.12201548071380787,0.16910630464553833,0.01566263847053051,0.1486005187034607,0.0
linear_gamma_as_ve,20260526,0.13433838566276676,0.17655004560947418,0.016114890575408936,0.15662595629692078,0.0
linear_gamma_as_ve,20260526,0.14790583749620875,0.15479439496994019,0.019808245822787285,0.1232592910528183,0.0
linear_gamma_as_ve,20260526,0.16284352873177418,0.1304396539926529,0.02465759962797165,0.11677981168031693,0.0
linear_gamma_as_ve,20260526,0.1792898461529342,0.15648560225963593,0.02992146648466587,0.12903569638729095,0.0
linear_gamma_as_ve,20260526,0.19739715286132026,0.16209903359413147,0.028127340599894524,0.12982341647148132,0.0
linear_gamma_as_ve,20260526,0.21733319980941776,0.17103290557861328,0.03498836234211922,0.13439017534255981,0.0
linear_gamma_as_ve,20260526,0.23928267989044386,0.15934711694717407,0.05213448405265808,0.11162422597408295,0.0
linear_gamma_as_ve,20260526,0.2634489389829135,0.13443619012832642,0.0490620881319046,0.09821949899196625,0.0
linear_gamma_as_ve,20260526,0.290055859801471,0.13527950644493103,0.05397621542215347,0.08710725605487823,0.0
linear_gamma_as_ve,20260526,0.3193499360064882,0.18088719248771667,0.07278387248516083,0.09625605493783951,0.0
linear_gamma_as_ve,20260526,0.35160255578753474,0.1530483365058899,0.07853004336357117,0.0737927183508873,0.0
linear_gamma_as_ve,20260526,0.3871125160764548,0.16761687397956848,0.08977431058883667,0.07107137888669968,0.0
linear_gamma_as_ve,20260526,0.4262087906823923,0.1673581302165985,0.09162603318691254,0.07385587692260742,0.0
linear_gamma_as_ve,20260526,0.46925357799351164,0.18959170579910278,0.1256086677312851,0.08706711232662201,0.00390625
linear_gamma_as_ve,20260526,0.5166456564801436,0.22313229739665985,0.13374684751033783,0.10290654003620148,0.0
linear_gamma_as_ve,20260526,0.5688240790856355,0.29819434881210327,0.14959704875946045,0.1565702259540558,0.0
linear_gamma_as_ve,20260526,0.6262722407307354,0.3422842025756836,0.15395422279834747,0.16841894388198853,0.015625
linear_gamma_as_ve,20260526,0.6895223566139651,0.37004196643829346,0.20792068541049957,0.16147442162036896,0.01171875
linear_gamma_as_ve,20260526,0.7591603927961601,0.4377606213092804,0.2019246518611908,0.1754884570837021,0.0
linear_gamma_as_ve,20260526,0.8358314947474289,0.4625796973705292,0.3827401399612427,0.15239179134368896,0.02734375
linear_gamma_as_ve,20260526,0.9202459641480578,0.47419655323028564,0.27816033363342285,0.13315802812576294,0.01171875
linear_gamma_as_ve,20260526,1.0131858393140483,0.5472671985626221,0.4032949209213257,0.14356186985969543,0.03515625
linear_gamma_as_ve,20260526,1.1155121402101058,0.7494322657585144,0.6658603549003601,0.14361639320850372,0.0625
linear_gamma_as_ve,20260526,1.2281728451698428,0.7392331957817078,0.6548469066619873,0.13126452267169952,0.046875
linear_gamma_as_ve,20260526,1.3522116732216651,1.1155059337615967,1.050274133682251,0.10480441898107529,0.1015625
linear_gamma_as_ve,20260526,1.4887777533821611,1.2158172130584717,1.035513162612915,0.07093003392219543,0.08203125
linear_gamma_as_ve,20260526,1.6391362704959387,1.4706645011901855,1.4395813941955566,0.03134659305214882,0.125
linear_gamma_as_ve,20260526,1.804680186247825,1.735015630722046,1.7227742671966553,0.013417436741292477,0.140625
linear_gamma_as_ve,20260526,1.9869431439340202,1.8093820810317993,1.7884626388549805,0.019917963072657585,0.14453125
linear_gamma_as_ve,20260526,2.18761367654549,2.11601185798645,2.0971899032592773,0.03503941744565964,0.1796875
linear_gamma_as_ve,20260526,2.4085508497910983,2.248866319656372,2.151017427444458,0.0743110328912735,0.20703125
linear_gamma_as_ve,20260526,2.651801484981615,2.8194050788879395,2.6756443977355957,0.11807212233543396,0.22265625
linear_gamma_as_ve,20260526,2.9196191213320715,3.7178986072540283,3.43690824508667,0.2121886909008026,0.31640625
linear_gamma_as_ve,20260526,3.21448489335428,3.4955861568450928,3.1875479221343994,0.294645756483078,0.2890625
linear_gamma_as_ve,20260526,3.5391305167533327,3.3529164791107178,3.066948890686035,0.4008879065513611,0.2734375
linear_gamma_as_ve,20260526,3.896563595775542,3.6557888984680176,2.978511333465576,0.5140703916549683,0.30078125
linear_gamma_as_ve,20260526,4.290095486461946,4.3969550132751465,3.6328728199005127,0.5889449119567871,0.359375
linear_gamma_as_ve,20260526,4.723371973940028,4.173022270202637,3.35465669631958,0.6717910766601562,0.32421875
linear_gamma_as_ve,20260526,5.200407047956278,4.36341667175293,3.5185399055480957,0.7279157638549805,0.37109375
linear_gamma_as_ve,20260526,5.72562008955526,4.415282726287842,3.6609935760498047,0.8101431131362915,0.3359375
linear_gamma_as_ve,20260526,6.303876813412554,4.491644859313965,3.648256778717041,0.9030388593673706,0.3984375
linear_gamma_as_ve,20260526,6.940534345122285,5.495067596435547,4.336997985839844,1.0293852090835571,0.4609375
linear_gamma_as_ve,20260526,7.6414908510474175,5.040700912475586,3.9199109077453613,1.1157523393630981,0.37890625
linear_gamma_as_ve,20260526,8.413240180517057,5.130388259887695,4.018165588378906,1.1192166805267334,0.37890625
linear_gamma_as_ve,20260526,9.262932026590663,5.239598274230957,4.251852989196777,1.0448812246322632,0.40234375
linear_gamma_as_ve,20260526,10.198438162734806,4.971324920654297,4.01623010635376,1.0084513425827026,0.41015625
linear_gamma_as_ve,20260526,11.228425369046683,4.411799907684326,4.103599548339844,0.8391017913818359,0.42578125
linear_gamma_as_ve,20260526,12.362435723632643,5.270394325256348,4.155542373657227,0.8651195168495178,0.4921875
linear_gamma_as_ve,20260526,13.610975002982464,5.073157787322998,4.253422737121582,0.7936646938323975,0.421875
linear_gamma_as_ve,20260526,14.985610010304342,4.866593837738037,4.095681190490723,0.7440512776374817,0.46484375
linear_gamma_as_ve,20260526,16.499075733496387,4.797088623046875,4.182314872741699,0.8050123453140259,0.4140625
linear_gamma_as_ve,20260526,18.16539332549472,5.546506881713867,4.5231828689575195,0.7710162997245789,0.46875
linear_gamma_as_ve,20260526,19.999999999999996,4.971720218658447,4.218355655670166,0.7759987711906433,0.45703125
hang_laplace_lambda_b0.5,20260526,0.010000000000000005,0.5241732001304626,9.542484622215852e-05,0.5239485502243042,0.0
hang_laplace_lambda_b0.5,20260526,0.01100994602298563,0.5482308268547058,0.00011811805597972125,0.5479991436004639,0.0
hang_laplace_lambda_b0.5,20260526,0.012121891142905695,0.6424689292907715,0.0001605519064469263,0.6434110403060913,0.0
hang_laplace_lambda_b0.5,20260526,0.013346136717989924,0.61874920129776,0.00017270538955926895,0.619062066078186,0.0
hang_laplace_lambda_b0.5,20260526,0.01469402448804556,0.6591552495956421,0.00023407532717101276,0.6563215255737305,0.00390625
hang_laplace_lambda_b0.5,20260526,0.01617804164738105,0.7041915059089661,0.0002449161256663501,0.7023522853851318,0.0
hang_laplace_lambda_b0.5,20260526,0.01781193652952788,0.7337830066680908,0.0003437181585468352,0.730708658695221,0.0
hang_laplace_lambda_b0.5,20260526,0.019610845975494787,0.749565601348877,0.00036461607669480145,0.7485787868499756,0.00390625
hang_laplace_lambda_b0.5,20260526,0.02159143556552824,0.7234287261962891,0.0004382277256809175,0.7223672866821289,0.0
hang_laplace_lambda_b0.5,20260526,0.023772054013523794,0.6112937927246094,0.0005291799898259342,0.6058918237686157,0.0
hang_laplace_lambda_b0.5,20260526,0.02617290315443958,0.587294340133667,0.0006737281801179051,0.5876842141151428,0.0
hang_laplace_lambda_b0.5,20260526,0.028816225099520986,0.5122343301773071,0.0007529181893914938,0.5134249329566956,0.0
hang_laplace_lambda_b0.5,20260526,0.03172650829319295,0.4794362485408783,0.001105802832171321,0.47736796736717224,0.0
hang_laplace_lambda_b0.5,20260526,0.03493071438058602,0.4083126187324524,0.0011445549316704273,0.4077478349208832,0.0
hang_laplace_lambda_b0.5,20260526,0.038458527987457976,0.4077743589878082,0.0014438219368457794,0.41088682413101196,0.0
hang_laplace_lambda_b0.5,20260526,0.04234263172653941,0.4332163333892822,0.001840026001445949,0.43149590492248535,0.0
hang_laplace_lambda_b0.5,20260526,0.04661900897803576,0.44078731536865234,0.001870839623734355,0.43631070852279663,0.0
hang_laplace_lambda_b0.5,20260526,0.0513272772493256,0.4547675848007202,0.002497131936252117,0.44625401496887207,0.0
hang_laplace_lambda_b0.5,20260526,0.05651105520218928,0.49550604820251465,0.0033798336517065763,0.4876333773136139,0.0
hang_laplace_lambda_b0.5,20260526,0.062218366747806474,0.5721940994262695,0.004213773179799318,0.5673545598983765,0.0
hang_laplace_lambda_b0.5,20260526,0.0685020859531673,0.513829231262207,0.0039008704479783773,0.510178804397583,0.0
hang_laplace_lambda_b0.5,20260526,0.07542042688062935,0.5491359233856201,0.005020890384912491,0.5552590489387512,0.0
hang_laplace_lambda_b0.5,20260526,0.0830374828986263,0.5122024416923523,0.006410274654626846,0.5063396692276001,0.0
hang_laplace_lambda_b0.5,20260526,0.09142382045984675,0.4871174097061157,0.008372052572667599,0.48228132724761963,0.0
hang_laplace_lambda_b0.5,20260526,0.10065713284780411,0.5182502865791321,0.010737309232354164,0.518165647983551,0.0
hang_laplace_lambda_b0.5,20260526,0.11082295994828163,0.47048047184944153,0.011386418715119362,0.4485849440097809,0.0
hang_laplace_lambda_b0.5,20260526,0.12201548071380787,0.4918507933616638,0.01566263847053051,0.46941643953323364,0.0
hang_laplace_lambda_b0.5,20260526,0.13433838566276676,0.4720027446746826,0.016114890575408936,0.44887441396713257,0.0
hang_laplace_lambda_b0.5,20260526,0.14790583749620875,0.4447023272514343,0.019808245822787285,0.40439024567604065,0.0
hang_laplace_lambda_b0.5,20260526,0.16284352873177418,0.3631640076637268,0.02465759962797165,0.35957446694374084,0.0
hang_laplace_lambda_b0.5,20260526,0.1792898461529342,0.3468218445777893,0.02992146648466587,0.3229914903640747,0.0
hang_laplace_lambda_b0.5,20260526,0.19739715286132026,0.3422446548938751,0.028127340599894524,0.29816436767578125,0.0
hang_laplace_lambda_b0.5,20260526,0.21733319980941776,0.34395432472229004,0.03498836234211922,0.2998727262020111,0.0
hang_laplace_lambda_b0.5,20260526,0.23928267989044386,0.3406740725040436,0.05213448405265808,0.29522597789764404,0.0
hang_laplace_lambda_b0.5,20260526,0.2634489389829135,0.3415669798851013,0.0490620881319046,0.319557249546051,0.0
hang_laplace_lambda_b0.5,20260526,0.290055859801471,0.3651999235153198,0.05397621542215347,0.32486850023269653,0.0
hang_laplace_lambda_b0.5,20260526,0.3193499360064882,0.4352414011955261,0.07278387248516083,0.34407877922058105,0.0
hang_laplace_lambda_b0.5,20260526,0.35160255578753474,0.41280895471572876,0.07853004336357117,0.3288624882698059,0.0
hang_laplace_lambda_b0.5,20260526,0.3871125160764548,0.43167781829833984,0.08977431058883667,0.3243987262248993,0.0
hang_laplace_lambda_b0.5,20260526,0.4262087906823923,0.4081212282180786,0.09162603318691254,0.3049841523170471,0.0
hang_laplace_lambda_b0.5,20260526,0.46925357799351164,0.38819220662117004,0.1256086677312851,0.30543631315231323,0.0
hang_laplace_lambda_b0.5,20260526,0.5166456564801436,0.4401353597640991,0.13374684751033783,0.30721890926361084,0.0
hang_laplace_lambda_b0.5,20260526,0.5688240790856355,0.46029597520828247,0.14959704875946045,0.32935410737991333,0.00390625
hang_laplace_lambda_b0.5,20260526,0.6262722407307354,0.4968433976173401,0.15395422279834747,0.347230464220047,0.00390625
hang_laplace_lambda_b0.5,20260526,0.6895223566139651,0.5649561882019043,0.20792068541049957,0.34965774416923523,0.01171875
hang_laplace_lambda_b0.5,20260526,0.7591603927961601,0.6322335004806519,0.2019246518611908,0.3537414073944092,0.0
hang_laplace_lambda_b0.5,20260526,0.8358314947474289,0.6138742566108704,0.3827401399612427,0.31259018182754517,0.02734375
hang_laplace_lambda_b0.5,20260526,0.9202459641480578,0.6626084446907043,0.27816033363342285,0.2838810682296753,0.01171875
hang_laplace_lambda_b0.5,20260526,1.0131858393140483,0.6922218203544617,0.4032949209213257,0.30320611596107483,0.03515625
hang_laplace_lambda_b0.5,20260526,1.1155121402101058,0.8987382650375366,0.6658603549003601,0.32225000858306885,0.0625
hang_laplace_lambda_b0.5,20260526,1.2281728451698428,0.913239598274231,0.6548469066619873,0.28985100984573364,0.046875
hang_laplace_lambda_b0.5,20260526,1.3522116732216651,1.2279504537582397,1.050274133682251,0.2613986134529114,0.10546875
hang_laplace_lambda_b0.5,20260526,1.4887777533821611,1.374028205871582,1.035513162612915,0.2045946717262268,0.078125
hang_laplace_lambda_b0.5,20260526,1.6391362704959387,1.6091620922088623,1.4395813941955566,0.15008023381233215,0.125
hang_laplace_lambda_b0.5,20260526,1.804680186247825,1.8192105293273926,1.7227742671966553,0.10358281433582306,0.14453125
hang_laplace_lambda_b0.5,20260526,1.9869431439340202,1.9185285568237305,1.7884626388549805,0.10719803720712662,0.1484375
hang_laplace_lambda_b0.5,20260526,2.18761367654549,2.2034332752227783,2.0971899032592773,0.09113521128892899,0.17578125
hang_laplace_lambda_b0.5,20260526,2.4085508497910983,2.304262638092041,2.151017427444458,0.17754754424095154,0.19140625
hang_laplace_lambda_b0.5,20260526,2.651801484981615,3.022371530532837,2.6756443977355957,0.23659977316856384,0.2109375
hang_laplace_lambda_b0.5,20260526,2.9196191213320715,3.9865736961364746,3.43690824508667,0.3441060185432434,0.30859375
hang_laplace_lambda_b0.5,20260526,3.21448489335428,3.839906692504883,3.1875479221343994,0.6235942840576172,0.2890625
hang_laplace_lambda_b0.5,20260526,3.5391305167533327,3.9980359077453613,3.066948890686035,0.978756844997406,0.28125
hang_laplace_lambda_b0.5,20260526,3.896563595775542,4.422664165496826,2.978511333465576,1.6346890926361084,0.3046875
hang_laplace_lambda_b0.5,20260526,4.290095486461946,6.1638946533203125,3.6328728199005127,2.098184108734131,0.359375
hang_laplace_lambda_b0.5,20260526,4.723371973940028,6.7313737869262695,3.35465669631958,3.2191576957702637,0.32421875
hang_laplace_lambda_b0.5,20260526,5.200407047956278,7.324141979217529,3.5185399055480957,3.6562180519104004,0.37109375
hang_laplace_lambda_b0.5,20260526,5.72562008955526,7.102938652038574,3.6609935760498047,4.355976581573486,0.3359375
hang_laplace_lambda_b0.5,20260526,6.303876813412554,9.559478759765625,3.648256778717041,5.847789764404297,0.38671875
hang_laplace_lambda_b0.5,20260526,6.940534345122285,12.086636543273926,4.336997985839844,6.522793769836426,0.45703125
hang_laplace_lambda_b0.5,20260526,7.6414908510474175,11.837703704833984,3.9199109077453613,7.977067470550537,0.3828125
hang_laplace_lambda_b0.5,20260526,8.413240180517057,13.123015403747559,4.018165588378906,9.963418960571289,0.37890625
hang_laplace_lambda_b0.5,20260526,9.262932026590663,18.634614944458008,4.251852989196777,14.394071578979492,0.40234375
hang_laplace_lambda_b0.5,20260526,10.198438162734806,17.366771697998047,4.01623010635376,13.563870429992676,0.4140625
hang_laplace_lambda_b0.5,20260526,11.228425369046683,24.515270233154297,4.103599548339844,19.888561248779297,0.421875
hang_laplace_lambda_b0.5,20260526,12.362435723632643,29.461809158325195,4.155542373657227,22.58331298828125,0.4921875
hang_laplace_lambda_b0.5,20260526,13.610975002982464,34.13840103149414,4.253422737121582,29.779470443725586,0.41796875
hang_laplace_lambda_b0.5,20260526,14.985610010304342,38.89277648925781,4.095681190490723,33.89459991455078,0.46484375
hang_laplace_lambda_b0.5,20260526,16.499075733496387,46.12645721435547,4.182314872741699,44.80157470703125,0.4140625
hang_laplace_lambda_b0.5,20260526,18.16539332549472,55.00718307495117,4.5231828689575195,51.02805709838867,0.46875
hang_laplace_lambda_b0.5,20260526,19.999999999999996,73.18697357177734,4.218355655670166,68.61444091796875,0.45703125
edm_lognormal,20260526,0.010000000000000005,0.21503321826457977,9.542484622215852e-05,0.21480953693389893,0.0
edm_lognormal,20260526,0.01100994602298563,0.20956283807754517,0.00011811805597972125,0.20935490727424622,0.0
