t,lambda_t,R_t
0.12275,1.728119889772473,5.529031010869704
0.12325,1.7196623155420125,5.525492925724559
0.12375,1.7112460167167343,5.521949096618702
0.12425,1.7028434048656957,5.518388031515237
0.12475,1.6944814729877948,5.514821293867514
0.12525,1.686132888911821,5.511237348970929
0.12575,1.6778244017398338,5.507647802729674
0.12625,1.6695289320576068,5.50404107876217
0.12675,1.6612729882079234,5.5004288244287345
0.12725,1.6530297401153062,5.49679942266478
0.12775,1.644825458429816,5.493164561288857
0.12825,1.6366335590783587,5.489512583550447
0.12875,1.6284800780158595,5.485855216725364
0.12925,1.62033867391456,5.482180765377251
0.12975,1.6122351509648518,5.478500995235252
0.13025,1.6041434074041474,5.474804173180155
0.13075,1.5960890185238152,5.47110210238765
0.13125,1.5880461190208077,5.467383013061448
0.13175,1.5800400580897302,5.463658744814258
0.13225,1.5720452038537203,5.459917492181151
0.13275,1.5640866821513986,5.456171130199722
0.13325,1.5561390915688351,5.452407818747391
0.13375,1.5482273372696753,5.448639467271985
0.13425,1.5403262454076883,5.444854202006713
0.13475,1.5324605030944278,5.44106396579259
0.13525,1.5246051612221374,5.437256852234382
0.13575,1.5167846914166294,5.433444836546952
0.13625,1.5089743665434732,5.42961598072462
0.13675,1.5011984452540956,5.425782291334588
0.13725,1.4934324196844573,5.421931799780826
0.13775,1.4857003379694433,5.418076542959304
0.13825,1.4779779088728893,5.414204522705748
0.13875,1.470288972418908,5.41032780521936
0.13925,1.462609451415386,5.406434363791616
0.13975,1.4549629801307438,5.402536292897586
0.14025,1.4473256928901201,5.398621538310255
0.14075,1.4397210205119713,5.394702221751463
0.14125,1.4321253063673136,5.390766262503146
0.14175,1.4245617800823083,5.386825808503179
0.14225,1.417006991656353,5.382868753571453
0.14275,1.4094839717341805,5.378907270829646
0.14325,1.4019694745784472,5.374929229666038
0.14375,1.3944863340177367,5.370946827352478
0.14425,1.3870115062637818,5.366947909877411
0.14475,1.3795676304498758,5.362944697627941
0.14525,1.3721318624721976,5.35892501422568
0.14575,1.3647266488463203,5.354901102136871
0.14625,1.3573293429364466,5.350860763650434
0.14675,1.3499622006758134,5.346816262274566
0.14725,1.3426027707271364,5.342755380000633
0.14775,1.3352731204355732,5.338690400340632
0.14825,1.3279509916385004,5.334609086024429
0.14875,1.3206582650471614,5.330523739528818
0.14925,1.3133728735941903,5.326422105358994
0.14975,1.3061165132719799,5.322316503916799
0.15025,1.2988673060723008,5.31819466252029
0.15075,1.2916467651456263,5.314068918455957
0.15125,1.2844331995488945,5.309926982892824
0.15175,1.2772479414303888,5.305781208961108
0.15225,1.2700694849593073,5.301619292719373
0.15275,1.2629189830851821,5.297453602100217
0.15325,1.2557751131765635,5.293271819090685
0.15375,1.248658850752261,5.2890863253840825
0.15425,1.2415490545062493,5.284884789935139
0.15475,1.2344665242600827,5.280679607155993
0.15525,1.2273902981972276,5.276458434008407
0.15575,1.2203410021417116,5.272233676581358
0.15625,1.2132978519675952,5.267992980883052
0.15675,1.2062813011681777,5.26374876363732
0.15725,1.1992707415453259,5.259488660938139
0.15775,1.1922864558962503,5.2552250991023275
0.15825,1.1853080102230462,5.2509457053488
0.15875,1.178355518230077,5.2466629145457
0.15925,1.1714087184264332,5.2423643460757825
0.15975,1.1644875569962,5.238062442317167
0.16025,1.157571943295734,5.233744815854971
0.16075,1.1506816575314498,5.229423915536374
0.16125,1.1437967782799285,5.2250873481868965
0.16175,1.136936921283252,5.2207475680823805
0.16225,1.1300823327430833,5.216392177326209
0.16275,1.1232524654219094,5.212033634583127
0.16325,1.1164277315824607,5.2076595382711455
0.16375,1.109627422464418,5.203282350404888
0.16425,1.1028321148579576,5.198889666752964
0.16475,1.0960609399094237,5.1944939516417
0.16525,1.0892946374324848,5.190082799225377
0.16575,1.0825521798829119,5.185668675104778
0.16625,1.0758144686228863,5.18123917285394
0.16675,1.0691003187942594,5.176806758311903
0.16725,1.0623907918610425,5.172359025505441
0.16775,1.0557045470022912,5.167908439476805
0.16825,1.0490228043647989,5.16344259573727
0.16875,1.0423640684909847,5.158973957498511
0.16925,1.0357097168183764,5.15449012278677
0.16975,1.029078100554499,5.150003551950698
0.17025,1.0224507530619475,5.145501846560569
0.17075,1.0158458734912048,5.140997463071016
0.17125,1.0092451497900494,5.136478007623896
0.17175,1.0026666303064058,5.131955931750395
0.17225,0.99609215625855,5.127418847189894
0.17275,0.989539626423465,5.122879199522348
0.17325,0.9829910339998646,5.1183246071089
0.17375,0.9764641294030386,5.113767508552256
0.17425,0.9699410565461586,5.109195529857735
0.17475,0.9634394186701649,5.1046211016266225
0.17525,0.9569415091602548,5.1000318585289515
0.17575,0.9504647852489283,5.095440222142358
0.17625,0.9439916885740012,5.090833836820098
0.17675,0.9375395315044582,5.0862251140960035
0.17725,0.9310909027338471,5.081601709022957
0.17775,0.9246629708920183,5.076976022072976
0.17825,0.9182384705533922,5.0723357200127746
0.17875,0.9118344277129503,5.067693191236789
0.17925,0.9054337216726787,5.063036115237478
0.17975,0.899053236877255,5.058376867318274
0.18025,0.8926759962240116,5.053703140706886
0.18075,0.8863187436725917,5.049027296604775
0.18125,0.8799646446040917,5.044337042981915
0.18175,0.8736303035394888,5.039644725929358
0.18225,0.8672990272522594,5.034938069163772
0.18275,0.8609872818525686,5.030229402659996
0.18325,0.8546785144346553,5.025506466883134
0.18375,0.8483890537075888,5.020781574688747
0.18425,0.8421024860341075,5.0160424842893345
0.18475,0.8358350037141266,5.0113014904209345
0.18525,0.8295703313455692,5.006546370039534
0.18575,0.8233245257937168,5.001789398764321
0.18625,0.8170814488769209,4.9970183732878874
0.18675,0.8108570229832786,4.992245549118265
0.18725,0.8046352461549835,4.987458743674711
0.18775,0.7984319072436639,4.982670191362888
0.18825,0.7922311395365671,4.977867731315633
0.18875,0.7860485992731676,4.973063575848233
0.18925,0.7798685540244104,4.968245586790757
0.18975,0.7737065283258484,4.9634259533834095
0.19025,0.7675469230878508,4.95859256113381
0.19075,0.7614051320345114,4.953757575225748
0.19125,0.7552656884880856,4.948908905821294
0.19175,0.7491438562382089,4.944058693069961
0.19225,0.7430243001078833,4.939194872761637
0.19275,0.7369221548141234,4.93432955903727
0.19325,0.7308222157856088,4.929450714284333
0.19375,0.7247394895136974,4.92457042566457
0.19425,0.71865890115343,4.919676683129102
0.19475,0.7125953298028861,4.914781545893571
0.19525,0.7065338294795902,4.909873032435025
0.19575,0.7004891527064083,4.904963173059944
0.19625,0.6944464815146102,4.9000400157297035
0.19675,0.6884204426558724,4.895115560882476
0.19725,0.6823963453413134,4.890177886918404
0.19775,0.6763886913416682,4.885238963452218
0.19825,0.6703829162285582,4.880286900273213
0.19875,0.6643933975685083,4.875333635221638
0.19925,0.6584056964885673,4.870367310422194
0.19975,0.6524340671145159,4.865399830993785
0.20025,0.6464641953377517,4.860419372338546
0.20075,0.6405102125937537,4.855437805911443
0.20125,0.6345579287609209,4.850443341329767
0.20175,0.628621353322093,4.845447815446301
0.20225,0.6226864193787891,4.840439473026829
0.20275,0.616767015186328,4.83543011538813
0.20325,0.6108491963186782,4.830408023373339
0.20375,0.6049467305164391,4.825384961833946
0.20425,0.5990457950883215,4.820349248614735
0.20475,0.5931600379609178,4.815312611177208
0.20525,0.5872757574526929,4.810263405287461
0.20575,0.5814064823650664,4.8052133200970015
0.20625,0.5755386313137558,4.800150750208173
0.20675,0.5696856146521837,4.795087345547239
0.20725,0.5638339705930678,4.790011540462933
0.20775,0.55799699170756,4.78493494474587
0.20825,0.5521613351171497,4.779846033396424
0.20875,0.5463401762651983,4.774756375164088
0.20925,0.5405202905055426,4.769654486601171
0.20975,0.5347147367971894,4.764551894515567
0.21025,0.5289104080614848,4.759437157906773
0.21075,0.5231202474056634,4.754321760745693
0.21125,0.5173312646651229,4.749194305369144
0.21175,0.5115562877172485,4.744066232020809
0.21225,0.5057824426692016,4.738926187259766
0.21275,0.500022442779968,4.7337855667174775
0.21325,0.49426352979715327,4.728633062054948
0.21375,0.4885183029625047,4.723480023411744
0.21425,0.482774119043525,4.718315188425115
0.21475,0.4770434638557741,4.7131498608684295
0.21525,0.47131380857668403,4.7079728252240844
0.21575,0.4655975261767391,4.702795338030424
0.21625,0.45988220164372784,4.6976062314783835
0.21675,0.4541800956744061,4.692416714007989
0.21725,0.4484789064775535,4.687215666376553
0.21775,0.4427907830379464,4.682014248068096
0.21825,0.43710353620601716,4.676801389258491
0.21875,0.4314292038068803,4.671588199623758
0.21925,0.42575570876313457,4.666363659604797
0.21975,0.42009497828327635,4.661138828223386
0.22025,0.4144350468022649,4.655902737026137
0.22075,0.4087877314459053,4.650666393540164
0.22125,0.40314117761122464,4.645418881252623
0.22175,0.3975070928663003,4.64017115536144
0.22225,0.39187373302928274,4.634912352123217
0.22275,0.3862526966266738,4.629653373578126
0.22325,0.38063234936598694,4.6243834095751355
0.22375,0.3750241812396382,4.619113308174134
0.22425,0.3694166673217727,4.613832313633298
0.22475,0.36382118956969034,4.608551219215811
0.22525,0.3582263319103102,4.603259324399774
0.22575,0.3526433687564061,4.597967366841405
0.22625,0.34706099238253857,4.592664702043254
0.22675,0.34149037013930517,4.587362011250546
0.22725,0.3359203021523512,4.582048706788547
0.22775,0.33036184918434475,4.5767354126937585
0.22825,0.32480391872388703,4.571411598906098
0.22875,0.3192574654119934,4.566087831461976
0.22925,0.31371150362038214,4.560753638701514
0.22975,0.3081768823268526,4.555419527876093
0.23025,0.30264272231455047,4.550075086505134
0.23075,0.29711976734878165,4.544730762276534
0.23125,0.29159724416044547,4.539376202661597
0.23175,0.2860857917454892,4.534021795012838
0.23225,0.28057474232677276,4.528657247519457
0.23275,0.27507463056655523,4.523292886433288
0.23325,0.26957489373161286,4.5179184814208035
0.23375,0.2640859625788445,4.512544296874536
0.23425,0.2585973789785207,4.507160164690912
0.23475,0.2531194702032824,4.501776286651273
0.23525,0.24764188229396894,4.496382557627928
0.23575,0.2421748394529522,4.490989116045917
0.23625,0.23670809146609312,4.485585920492556
0.23675,0.23125175987248744,4.480183045298325
0.23725,0.2257956977847219,4.4747705134978
0.23775,0.22034992447872384,4.469358334595541
0.23825,0.21490439598264538,4.463936596798712
0.23875,0.20946902970257764,4.458515244061551
0.23925,0.20403388417809856,4.4530844304821695
0.23975,0.19860877533212723,4.447654033747088
0.24025,0.1931838638184337,4.442214274556689
0.24075,0.18776886445686225,4.436774963619449
0.24125,0.18235403962493998,4.431326388942262
0.24175,0.17694900341307412,4.425878293552348
0.24225,0.1715441195387993,4.420421033460219
0.24275,0.166148901730363,4.414964283315798
0.24325,0.1607538146681368,4.409498467823124
0.24375,0.1553682720792272,4.404033192566012
0.24425,0.14998283923614694,4.398558951624705
0.24475,0.144606830219718,4.39308528083535
0.24525,0.13923091053027,4.387602744329795
0.24575,0.1338642949511279,4.382120807522287
0.24625,0.1284977488523867,4.376630105264331
0.24675,0.1231403880626897,4.371140031881412
0.24725,0.11778307747001725,4.365641293605364
0.24775,0.11243483428526505,4.360143213013459
0.24825,0.107086622568492,4.354636568371109
0.24875,0.10174736124399222,4.3491306098553775
0.24925,0.09640811320407548,4.343616188411023
0.24975,0.09107769941188001,4.3381024811704245
0.25025,0.08574728561968456,4.332580416917817
0.25075,0.08042558206431766,4.327059085538294
0.25125,0.07510388287061134,4.321529521142749
0.25175,0.06979074523448145,4.316000681345281
0.25225,0.06447762907742255,4.310463745640428
0.25275,0.05917292766962367,4.3049275267744855
0.25325,0.05386826433761358,4.299383348488331
0.25375,0.04857187078821068,4.293839879796039
0.25425,0.04327553139859313,4.288288587546131
0.25475,0.037987318637903125,4.282737998157369
0.25525,0.03269917561607793,4.277179720445972
0.25575,0.027419017854351545,4.271622139373511
0.25625,0.02213894491329359,4.266057004582786
0.25675,0.016866717620791245,4.2604925607174415
0.25725,0.011594589740967,4.254920697104667
0.25775,0.006330169628419474,4.249349519210457
0.25825,0.0010658630380912624,4.243771054903252
0.25875,-0.004190871962468826,4.238193271612584
0.25925,-0.009447479806559526,4.232608334604152
0.25975,-0.014696650560592741,4.227024074413033
0.26025,-0.019945680992171443,4.221432792557434
0.26075,-0.025187407181073332,4.215842183820686
0.26125,-0.030428980342918608,4.210244684828111
0.26175,-0.0356633804821089,4.204647855754619
0.26225,-0.0408976153442795,4.1990442671867045
0.26275,-0.046124806800948034,4.193441345834676
0.26325,-0.05135182117866921,4.187831795099818
