schedule,sigma,mse,mode_error
linear_gamma_as_ve,2.18761367654549,2.502762794494629,0.23046875
linear_gamma_as_ve,2.4085508497910983,2.5984420776367188,0.20703125
linear_gamma_as_ve,2.651801484981615,2.596151351928711,0.21484375
linear_gamma_as_ve,2.9196191213320715,3.396226406097412,0.26171875
linear_gamma_as_ve,3.21448489335428,2.779670238494873,0.22265625
linear_gamma_as_ve,3.5391305167533327,3.2950119972229004,0.28125
linear_gamma_as_ve,3.896563595775542,4.097514629364014,0.33984375
linear_gamma_as_ve,4.290095486461946,4.528223037719727,0.328125
linear_gamma_as_ve,4.723371973940028,4.7056145668029785,0.3203125
linear_gamma_as_ve,5.200407047956278,5.348962783813477,0.36328125
linear_gamma_as_ve,5.72562008955526,5.458914756774902,0.36328125
linear_gamma_as_ve,6.303876813412554,5.55859899520874,0.32421875
linear_gamma_as_ve,6.940534345122285,6.896891117095947,0.38671875
linear_gamma_as_ve,7.6414908510474175,8.153144836425781,0.46875
linear_gamma_as_ve,8.413240180517057,8.033185958862305,0.421875
linear_gamma_as_ve,9.262932026590663,8.732336044311523,0.39453125
linear_gamma_as_ve,10.198438162734806,9.532636642456055,0.43359375
linear_gamma_as_ve,11.228425369046683,11.249141693115234,0.44140625
linear_gamma_as_ve,12.362435723632643,11.991456031799316,0.421875
linear_gamma_as_ve,13.610975002982464,13.633270263671875,0.4140625
linear_gamma_as_ve,14.985610010304342,16.257564544677734,0.48828125
linear_gamma_as_ve,16.499075733496387,18.66132164001465,0.46484375
linear_gamma_as_ve,18.16539332549472,20.673568725585938,0.46875
linear_gamma_as_ve,19.999999999999996,24.777103424072266,0.44140625
hang_laplace_lambda_b0.5,0.010000000000000005,0.055277008563280106,0.0
hang_laplace_lambda_b0.5,0.01100994602298563,0.06440861523151398,0.0
hang_laplace_lambda_b0.5,0.012121891142905695,0.08179712295532227,0.0
hang_laplace_lambda_b0.5,0.013346136717989924,0.10517462342977524,0.0
hang_laplace_lambda_b0.5,0.01469402448804556,0.10696293413639069,0.0
hang_laplace_lambda_b0.5,0.01617804164738105,0.09639042615890503,0.0
hang_laplace_lambda_b0.5,0.01781193652952788,0.07572963088750839,0.0
hang_laplace_lambda_b0.5,0.019610845975494787,0.049579918384552,0.0
hang_laplace_lambda_b0.5,0.02159143556552824,0.04284435510635376,0.0
hang_laplace_lambda_b0.5,0.023772054013523794,0.053329020738601685,0.0
hang_laplace_lambda_b0.5,0.02617290315443958,0.06219320744276047,0.0
hang_laplace_lambda_b0.5,0.028816225099520986,0.05312872678041458,0.0
hang_laplace_lambda_b0.5,0.03172650829319295,0.03819930553436279,0.0
hang_laplace_lambda_b0.5,0.03493071438058602,0.02473973110318184,0.0
hang_laplace_lambda_b0.5,0.038458527987457976,0.019689157605171204,0.0
hang_laplace_lambda_b0.5,0.04234263172653941,0.019326286390423775,0.0
hang_laplace_lambda_b0.5,0.04661900897803576,0.02901875600218773,0.0
hang_laplace_lambda_b0.5,0.0513272772493256,0.06240309774875641,0.0
hang_laplace_lambda_b0.5,0.05651105520218928,0.09324544668197632,0.0
hang_laplace_lambda_b0.5,0.062218366747806474,0.11732203513383865,0.0
hang_laplace_lambda_b0.5,0.0685020859531673,0.145876944065094,0.0
hang_laplace_lambda_b0.5,0.07542042688062935,0.16697841882705688,0.0
hang_laplace_lambda_b0.5,0.0830374828986263,0.1644696593284607,0.0
hang_laplace_lambda_b0.5,0.09142382045984675,0.14458557963371277,0.0
hang_laplace_lambda_b0.5,0.10065713284780411,0.14237631857395172,0.0
hang_laplace_lambda_b0.5,0.11082295994828163,0.14304760098457336,0.0
hang_laplace_lambda_b0.5,0.12201548071380787,0.16148453950881958,0.0
hang_laplace_lambda_b0.5,0.13433838566276676,0.13521693646907806,0.0
hang_laplace_lambda_b0.5,0.14790583749620875,0.10931316763162613,0.0
hang_laplace_lambda_b0.5,0.16284352873177418,0.10943527519702911,0.0
hang_laplace_lambda_b0.5,0.1792898461529342,0.09658168256282806,0.0
hang_laplace_lambda_b0.5,0.19739715286132026,0.09711296856403351,0.0
hang_laplace_lambda_b0.5,0.21733319980941776,0.09635309875011444,0.0
hang_laplace_lambda_b0.5,0.23928267989044386,0.11648162454366684,0.0
hang_laplace_lambda_b0.5,0.2634489389829135,0.16924387216567993,0.0
hang_laplace_lambda_b0.5,0.290055859801471,0.1672888547182083,0.0
hang_laplace_lambda_b0.5,0.3193499360064882,0.2085326761007309,0.0
hang_laplace_lambda_b0.5,0.35160255578753474,0.19547361135482788,0.0
hang_laplace_lambda_b0.5,0.3871125160764548,0.2059367597103119,0.0
hang_laplace_lambda_b0.5,0.4262087906823923,0.2583438456058502,0.0
hang_laplace_lambda_b0.5,0.46925357799351164,0.27975720167160034,0.0
hang_laplace_lambda_b0.5,0.5166456564801436,0.28982439637184143,0.0
hang_laplace_lambda_b0.5,0.5688240790856355,0.3502013683319092,0.0
hang_laplace_lambda_b0.5,0.6262722407307354,0.3984299898147583,0.0078125
hang_laplace_lambda_b0.5,0.6895223566139651,0.45958924293518066,0.00390625
hang_laplace_lambda_b0.5,0.7591603927961601,0.5611960887908936,0.0078125
hang_laplace_lambda_b0.5,0.8358314947474289,0.617223858833313,0.00390625
hang_laplace_lambda_b0.5,0.9202459641480578,0.7305476069450378,0.03125
hang_laplace_lambda_b0.5,1.0131858393140483,0.8569146394729614,0.04296875
hang_laplace_lambda_b0.5,1.1155121402101058,1.1742802858352661,0.0859375
hang_laplace_lambda_b0.5,1.2281728451698428,1.1624274253845215,0.06640625
hang_laplace_lambda_b0.5,1.3522116732216651,1.135080099105835,0.04296875
hang_laplace_lambda_b0.5,1.4887777533821611,1.5910921096801758,0.10546875
hang_laplace_lambda_b0.5,1.6391362704959387,1.7253214120864868,0.12890625
hang_laplace_lambda_b0.5,1.804680186247825,2.019227981567383,0.13671875
hang_laplace_lambda_b0.5,1.9869431439340202,2.2292332649230957,0.14453125
hang_laplace_lambda_b0.5,2.18761367654549,2.795013427734375,0.20703125
hang_laplace_lambda_b0.5,2.4085508497910983,3.2990033626556396,0.18359375
hang_laplace_lambda_b0.5,2.651801484981615,3.629286289215088,0.21875
hang_laplace_lambda_b0.5,2.9196191213320715,4.8085174560546875,0.25390625
hang_laplace_lambda_b0.5,3.21448489335428,6.057436943054199,0.28125
hang_laplace_lambda_b0.5,3.5391305167533327,6.915384292602539,0.28515625
hang_laplace_lambda_b0.5,3.896563595775542,9.5156888961792,0.3359375
hang_laplace_lambda_b0.5,4.290095486461946,8.915728569030762,0.32421875
hang_laplace_lambda_b0.5,4.723371973940028,10.323235511779785,0.33984375
hang_laplace_lambda_b0.5,5.200407047956278,13.563761711120605,0.31640625
hang_laplace_lambda_b0.5,5.72562008955526,17.21493911743164,0.35546875
hang_laplace_lambda_b0.5,6.303876813412554,16.347450256347656,0.37890625
hang_laplace_lambda_b0.5,6.940534345122285,22.962135314941406,0.40234375
hang_laplace_lambda_b0.5,7.6414908510474175,29.7471923828125,0.40625
hang_laplace_lambda_b0.5,8.413240180517057,34.31828308105469,0.4375
hang_laplace_lambda_b0.5,9.262932026590663,42.74699401855469,0.3984375
hang_laplace_lambda_b0.5,10.198438162734806,45.438385009765625,0.4765625
hang_laplace_lambda_b0.5,11.228425369046683,61.015235900878906,0.45703125
hang_laplace_lambda_b0.5,12.362435723632643,70.64179992675781,0.44921875
hang_laplace_lambda_b0.5,13.610975002982464,88.44769287109375,0.421875
hang_laplace_lambda_b0.5,14.985610010304342,96.09413146972656,0.44921875
hang_laplace_lambda_b0.5,16.499075733496387,144.0697784423828,0.42578125
hang_laplace_lambda_b0.5,18.16539332549472,149.9186248779297,0.453125
hang_laplace_lambda_b0.5,19.999999999999996,198.4686737060547,0.453125
edm_lognormal,0.010000000000000005,0.23795366287231445,0.0
edm_lognormal,0.01100994602298563,0.19333036243915558,0.0
edm_lognormal,0.012121891142905695,0.14621011912822723,0.0
edm_lognormal,0.013346136717989924,0.15626315772533417,0.0
edm_lognormal,0.01469402448804556,0.2394106090068817,0.0
edm_lognormal,0.01617804164738105,0.35551491379737854,0.0
edm_lognormal,0.01781193652952788,0.44242340326309204,0.0
edm_lognormal,0.019610845975494787,0.4564396142959595,0.0
edm_lognormal,0.02159143556552824,0.2889226973056793,0.0
edm_lognormal,0.023772054013523794,0.1863148808479309,0.0
edm_lognormal,0.02617290315443958,0.16046340763568878,0.0
edm_lognormal,0.028816225099520986,0.14943945407867432,0.0
edm_lognormal,0.03172650829319295,0.11680763959884644,0.0
edm_lognormal,0.03493071438058602,0.09503635764122009,0.0
edm_lognormal,0.038458527987457976,0.09039212763309479,0.0
edm_lognormal,0.04234263172653941,0.10753118991851807,0.0
edm_lognormal,0.04661900897803576,0.10257455706596375,0.0
edm_lognormal,0.0513272772493256,0.11732596158981323,0.0
edm_lognormal,0.05651105520218928,0.17355912923812866,0.0
edm_lognormal,0.062218366747806474,0.16116563975811005,0.0
edm_lognormal,0.0685020859531673,0.11465035378932953,0.0
edm_lognormal,0.07542042688062935,0.08238956332206726,0.0
edm_lognormal,0.0830374828986263,0.0832318514585495,0.0
edm_lognormal,0.09142382045984675,0.09446404874324799,0.0
edm_lognormal,0.10065713284780411,0.10510768741369247,0.0
edm_lognormal,0.11082295994828163,0.11677143722772598,0.0
edm_lognormal,0.12201548071380787,0.12086257338523865,0.00390625
edm_lognormal,0.13433838566276676,0.11291049420833588,0.0
edm_lognormal,0.14790583749620875,0.070926733314991,0.0
edm_lognormal,0.16284352873177418,0.04696599021553993,0.0
edm_lognormal,0.1792898461529342,0.06096111983060837,0.0
edm_lognormal,0.19739715286132026,0.08666013181209564,0.0
edm_lognormal,0.21733319980941776,0.09284361451864243,0.0
edm_lognormal,0.23928267989044386,0.08290861546993256,0.0
edm_lognormal,0.2634489389829135,0.09122879058122635,0.0
edm_lognormal,0.290055859801471,0.10980887711048126,0.00390625
edm_lognormal,0.3193499360064882,0.13063456118106842,0.0
edm_lognormal,0.35160255578753474,0.11642816662788391,0.0
edm_lognormal,0.3871125160764548,0.13457022607326508,0.0
edm_lognormal,0.4262087906823923,0.19099749624729156,0.0
edm_lognormal,0.46925357799351164,0.2052856981754303,0.0
edm_lognormal,0.5166456564801436,0.2364794909954071,0.0
edm_lognormal,0.5688240790856355,0.29685676097869873,0.00390625
edm_lognormal,0.6262722407307354,0.37668490409851074,0.0234375
edm_lognormal,0.6895223566139651,0.42470496892929077,0.0
edm_lognormal,0.7591603927961601,0.45619237422943115,0.015625
edm_lognormal,0.8358314947474289,0.5905093550682068,0.01171875
edm_lognormal,0.9202459641480578,0.7811305522918701,0.0078125
edm_lognormal,1.0131858393140483,0.9958242177963257,0.0546875
edm_lognormal,1.1155121402101058,0.9393290281295776,0.03515625
edm_lognormal,1.2281728451698428,1.3996920585632324,0.07421875
edm_lognormal,1.3522116732216651,1.5767244100570679,0.06640625
edm_lognormal,1.4887777533821611,1.7411069869995117,0.1015625
edm_lognormal,1.6391362704959387,1.965641736984253,0.1015625
edm_lognormal,1.804680186247825,2.263141632080078,0.1328125
edm_lognormal,1.9869431439340202,2.8684911727905273,0.14453125
edm_lognormal,2.18761367654549,3.4621686935424805,0.203125
edm_lognormal,2.4085508497910983,4.099355697631836,0.2265625
edm_lognormal,2.651801484981615,5.27872896194458,0.25
edm_lognormal,2.9196191213320715,5.595438480377197,0.2421875
edm_lognormal,3.21448489335428,6.620725631713867,0.25390625
edm_lognormal,3.5391305167533327,7.328523635864258,0.265625
edm_lognormal,3.896563595775542,9.523153305053711,0.359375
edm_lognormal,4.290095486461946,12.804854393005371,0.34765625
edm_lognormal,4.723371973940028,12.963457107543945,0.3515625
edm_lognormal,5.200407047956278,16.643251419067383,0.33984375
edm_lognormal,5.72562008955526,18.0983943939209,0.36328125
edm_lognormal,6.303876813412554,23.46331787109375,0.40234375
edm_lognormal,6.940534345122285,27.349609375,0.375
edm_lognormal,7.6414908510474175,33.89103698730469,0.453125
edm_lognormal,8.413240180517057,36.871337890625,0.41015625
edm_lognormal,9.262932026590663,55.570762634277344,0.40234375
edm_lognormal,10.198438162734806,62.901153564453125,0.40234375
edm_lognormal,11.228425369046683,68.33348083496094,0.41796875
edm_lognormal,12.362435723632643,87.96650695800781,0.43359375
edm_lognormal,13.610975002982464,117.0087661743164,0.4375
edm_lognormal,14.985610010304342,119.89694213867188,0.40625
edm_lognormal,16.499075733496387,180.72390747070312,0.48828125
edm_lognormal,18.16539332549472,167.5001983642578,0.4296875
edm_lognormal,19.999999999999996,233.0836639404297,0.5234375
r_normal_wide,0.010000000000000005,0.09845403581857681,0.0
r_normal_wide,0.01100994602298563,0.13391472399234772,0.0
r_normal_wide,0.012121891142905695,0.17570757865905762,0.0
r_normal_wide,0.013346136717989924,0.16347938776016235,0.0
r_normal_wide,0.01469402448804556,0.1197127103805542,0.0
r_normal_wide,0.01617804164738105,0.1071683019399643,0.0
r_normal_wide,0.01781193652952788,0.13640974462032318,0.0
r_normal_wide,0.019610845975494787,0.12612736225128174,0.0
r_normal_wide,0.02159143556552824,0.06890502572059631,0.0
r_normal_wide,0.023772054013523794,0.04083041474223137,0.0
r_normal_wide,0.02617290315443958,0.07033216208219528,0.0
r_normal_wide,0.028816225099520986,0.10744091868400574,0.0
r_normal_wide,0.03172650829319295,0.06039263308048248,0.0
r_normal_wide,0.03493071438058602,0.017868414521217346,0.0
r_normal_wide,0.038458527987457976,0.017178617417812347,0.0
r_normal_wide,0.04234263172653941,0.017692893743515015,0.0
r_normal_wide,0.04661900897803576,0.01129811443388462,0.0
r_normal_wide,0.0513272772493256,0.023427220061421394,0.0
r_normal_wide,0.05651105520218928,0.05458369851112366,0.0
r_normal_wide,0.062218366747806474,0.06538593769073486,0.0
r_normal_wide,0.0685020859531673,0.05938948690891266,0.0
r_normal_wide,0.07542042688062935,0.10200415551662445,0.0
r_normal_wide,0.0830374828986263,0.11730018258094788,0.0
r_normal_wide,0.09142382045984675,0.13969317078590393,0.0
r_normal_wide,0.10065713284780411,0.12644872069358826,0.0
r_normal_wide,0.11082295994828163,0.08029969036579132,0.0
r_normal_wide,0.12201548071380787,0.08681254088878632,0.0
r_normal_wide,0.13433838566276676,0.12170108407735825,0.0
r_normal_wide,0.14790583749620875,0.14580440521240234,0.0
r_normal_wide,0.16284352873177418,0.16151389479637146,0.0
r_normal_wide,0.1792898461529342,0.18887898325920105,0.0
r_normal_wide,0.19739715286132026,0.22901728749275208,0.0
r_normal_wide,0.21733319980941776,0.18220463395118713,0.0
r_normal_wide,0.23928267989044386,0.18529190123081207,0.0
r_normal_wide,0.2634489389829135,0.1848110556602478,0.0
r_normal_wide,0.290055859801471,0.24460959434509277,0.0
r_normal_wide,0.3193499360064882,0.2960844933986664,0.0
r_normal_wide,0.35160255578753474,0.33653587102890015,0.0
r_normal_wide,0.3871125160764548,0.4656168222427368,0.0
r_normal_wide,0.4262087906823923,0.37383031845092773,0.0078125
r_normal_wide,0.46925357799351164,0.4776868224143982,0.00390625
r_normal_wide,0.5166456564801436,0.38381853699684143,0.0
r_normal_wide,0.5688240790856355,0.33565622568130493,0.0
r_normal_wide,0.6262722407307354,0.46135103702545166,0.0
r_normal_wide,0.6895223566139651,0.5186941623687744,0.00390625
r_normal_wide,0.7591603927961601,0.48400503396987915,0.0078125
r_normal_wide,0.8358314947474289,0.6289354562759399,0.01171875
r_normal_wide,0.9202459641480578,0.6758155822753906,0.0234375
r_normal_wide,1.0131858393140483,0.9274407625198364,0.05859375
r_normal_wide,1.1155121402101058,1.250725269317627,0.06640625
r_normal_wide,1.2281728451698428,1.1806011199951172,0.0625
r_normal_wide,1.3522116732216651,1.6803076267242432,0.07421875
r_normal_wide,1.4887777533821611,1.7955310344696045,0.0546875
r_normal_wide,1.6391362704959387,2.413687229156494,0.140625
r_normal_wide,1.804680186247825,3.214890241622925,0.16796875
r_normal_wide,1.9869431439340202,3.5626137256622314,0.16015625
r_normal_wide,2.18761367654549,4.11747932434082,0.16796875
r_normal_wide,2.4085508497910983,4.317070484161377,0.171875
r_normal_wide,2.651801484981615,6.2946085929870605,0.234375
r_normal_wide,2.9196191213320715,6.038046836853027,0.23828125
r_normal_wide,3.21448489335428,7.536491870880127,0.2265625
r_normal_wide,3.5391305167533327,9.483915328979492,0.26953125
r_normal_wide,3.896563595775542,12.280916213989258,0.2578125
r_normal_wide,4.290095486461946,14.604599952697754,0.35546875
r_normal_wide,4.723371973940028,16.575529098510742,0.3515625
r_normal_wide,5.200407047956278,21.146034240722656,0.31640625
r_normal_wide,5.72562008955526,23.665870666503906,0.40234375
r_normal_wide,6.303876813412554,26.63261604309082,0.34765625
r_normal_wide,6.940534345122285,36.918113708496094,0.3359375
r_normal_wide,7.6414908510474175,39.098941802978516,0.44921875
r_normal_wide,8.413240180517057,55.048301696777344,0.41796875
r_normal_wide,9.262932026590663,57.74756622314453,0.39453125
r_normal_wide,10.198438162734806,80.16519165039062,0.4765625
r_normal_wide,11.228425369046683,97.20956420898438,0.3828125
r_normal_wide,12.362435723632643,127.31245422363281,0.44140625
r_normal_wide,13.610975002982464,137.31753540039062,0.39453125
r_normal_wide,14.985610010304342,145.1307830810547,0.46484375
r_normal_wide,16.499075733496387,196.13674926757812,0.45703125
r_normal_wide,18.16539332549472,200.92605590820312,0.44921875
r_normal_wide,19.999999999999996,359.4438171386719,0.44140625
r_normal_mid,0.010000000000000005,0.4485958218574524,0.0
r_normal_mid,0.01100994602298563,0.41233739256858826,0.0
r_normal_mid,0.012121891142905695,0.41280627250671387,0.0
r_normal_mid,0.013346136717989924,0.42777520418167114,0.0
r_normal_mid,0.01469402448804556,0.3958617150783539,0.0
r_normal_mid,0.01617804164738105,0.37186336517333984,0.0
r_normal_mid,0.01781193652952788,0.3179831802845001,0.0
r_normal_mid,0.019610845975494787,0.2492201030254364,0.0
r_normal_mid,0.02159143556552824,0.1957358717918396,0.0
r_normal_mid,0.023772054013523794,0.1363070011138916,0.0
r_normal_mid,0.02617290315443958,0.10896468162536621,0.0
r_normal_mid,0.028816225099520986,0.12382275611162186,0.0
r_normal_mid,0.03172650829319295,0.19644153118133545,0.0
r_normal_mid,0.03493071438058602,0.28744953870773315,0.0
r_normal_mid,0.038458527987457976,0.32880663871765137,0.0078125
r_normal_mid,0.04234263172653941,0.3766257166862488,0.0
r_normal_mid,0.04661900897803576,0.343033105134964,0.0
r_normal_mid,0.0513272772493256,0.24610227346420288,0.0
