schedule,seed,lambda,mse,bayes_mse,excess_mse,mode_error
dmsr_normal_narrow_s0.3,20260526,-8.181818181818182,0.9425587058067322,0.0011982540600001812,0.9447929859161377,0.53125
dmsr_normal_narrow_s0.3,20260526,-6.363636363636363,0.7785101532936096,0.006808472331613302,0.7801473140716553,0.4453125
dmsr_normal_narrow_s0.3,20260526,-4.545454545454546,0.8329854011535645,0.04057399928569794,0.8331080675125122,0.3828125
dmsr_normal_narrow_s0.3,20260526,-2.7272727272727275,0.9263911843299866,0.20528583228588104,0.7502878308296204,0.2578125
dmsr_normal_narrow_s0.3,20260526,-0.9090909090909101,0.9917387962341309,0.5609431266784668,0.3921581208705902,0.09375
dmsr_normal_narrow_s0.3,20260526,0.9090909090909083,0.9247705340385437,0.6119255423545837,0.487007200717926,0.0234375
dmsr_normal_narrow_s0.3,20260526,2.7272727272727266,0.9454523921012878,0.8045425415039062,0.19010987877845764,0.0
dmsr_normal_narrow_s0.3,20260526,4.545454545454545,1.0449789762496948,1.048790454864502,0.06367652118206024,0.0
dmsr_normal_narrow_s0.3,20260526,6.363636363636363,1.1345211267471313,1.0530282258987427,0.0508873350918293,0.0
dmsr_normal_narrow_s0.3,20260526,8.18181818181818,1.3013615608215332,1.2628127336502075,0.05699731037020683,0.0
dmsr_normal_narrow_s0.3,20260526,10.0,0.9712681770324707,0.9346206188201904,0.07014549523591995,0.0
dmsr_laplace_b0.5,20260526,-10.0,0.9633269309997559,0.00019581943342927843,0.9617061018943787,0.5
dmsr_laplace_b0.5,20260526,-8.181818181818182,0.8946487307548523,0.0011982540600001812,0.8964723348617554,0.5078125
dmsr_laplace_b0.5,20260526,-6.363636363636363,0.737693190574646,0.006808472331613302,0.738821268081665,0.4609375
dmsr_laplace_b0.5,20260526,-4.545454545454546,0.7942042946815491,0.04057399928569794,0.7937719821929932,0.390625
dmsr_laplace_b0.5,20260526,-2.7272727272727275,0.8856093883514404,0.20528583228588104,0.7105093002319336,0.265625
dmsr_laplace_b0.5,20260526,-0.9090909090909101,0.9726244807243347,0.5609431266784668,0.37075817584991455,0.09375
dmsr_laplace_b0.5,20260526,0.9090909090909083,0.937099039554596,0.6119255423545837,0.498263955116272,0.0234375
dmsr_laplace_b0.5,20260526,2.7272727272727266,0.9683135747909546,0.8045425415039062,0.2095293402671814,0.0
dmsr_laplace_b0.5,20260526,4.545454545454545,1.0555827617645264,1.048790454864502,0.0816911980509758,0.0
dmsr_laplace_b0.5,20260526,6.363636363636363,1.1664724349975586,1.0530282258987427,0.07090941071510315,0.0
dmsr_laplace_b0.5,20260526,8.18181818181818,1.2868847846984863,1.2628127336502075,0.05437011644244194,0.0
dmsr_laplace_b0.5,20260526,10.0,0.9664722681045532,0.9346206188201904,0.06161259114742279,0.0
