t,lambda_t,R_t
0.03375,5.872509400325487,5.9915704023790495
0.03425,5.843041103249764,5.99131884709894
0.03475,5.813998260541565,5.991063596072345
0.03525,5.785368692038392,5.99080464945671
0.03575,5.757140732261677,5.9905420074117695
0.03625,5.729303201820787,5.990275670099535
0.03675,5.701845380775847,5.9900056376842965
0.03725,5.674756983800546,5.98973191033262
0.03775,5.648028137000899,5.989454488213357
0.03825,5.621649356259235,5.989173371497637
0.03875,5.595611526984544,5.988888560358865
0.03925,5.569905885160977,5.988600054972728
0.03975,5.5445239995959215,5.988307855517188
0.04025,5.519457755277653,5.98801196217249
0.04075,5.494699337760375,5.9877123751211565
0.04125,5.470241218501463,5.987409094547987
0.04175,5.446076141082076,5.987102120640061
0.04225,5.422197108248027,5.986791453586735
0.04275,5.398597369713008,5.9864770935796425
0.04325,5.375270410670983,5.986159040812699
0.04375,5.35220994096883,5.985837295482094
0.04425,5.329409884894223,5.985511857786296
0.04475,5.3068643715372446,5.985182727926054
0.04525,5.284567725687527,5.984849906104388
0.04575,5.26251445923156,5.984513392526601
0.04625,5.2406992630175715,5.984173187400272
0.04675,5.219116999157811,5.983829290935256
0.04725,5.197762693740298,5.983481703343686
0.04775,5.176631529924197,5.9831304248399695
0.04825,5.155718841394823,5.982775455640796
0.04875,5.135020106156032,5.982416795965126
0.04925,5.1145309406393515,5.9820544460342
0.04975,5.094247094110638,5.981688406071532
0.05025,5.074164443356421,5.981318676302916
0.05075,5.0542789876333085,5.980945256956421
0.05125,5.0345868438649894,5.980568148262386
0.05175,5.01508424207239,5.980187350453433
0.05225,4.995767521023557,5.9798028637644585
0.05275,4.976633124090695,5.979414688432632
0.05325,4.957677595302632,5.979022824697401
0.05375,4.938897575581764,5.978627272800484
0.05425,4.920289799155211,5.9782280329858795
0.05475,4.901851090130624,5.977825105499858
0.05525,4.883578359227621,5.977418490590966
0.05575,4.865468600656489,5.977008188510022
0.05625,4.847518889136205,5.9765941995101235
0.05675,4.829726377044436,5.976176523846637
0.05725,4.812088291692521,5.97575516177721
0.05775,4.794601932718956,5.975330113561755
0.05825,4.777264669595219,5.974901379462466
0.05875,4.760073939238192,5.974468959743807
0.05925,4.743027243723758,5.974032854672516
0.05975,4.726122148096468,5.973593064517606
0.06025,4.709356278270467,5.973149589550359
0.06075,4.692727319017176,5.972702430044334
0.06125,4.676233012035438,5.972251586275362
0.06175,4.659871154100117,5.971797058521546
0.06225,4.643639595285358,5.971338847063261
0.06275,4.627536237258912,5.970876952183154
0.06325,4.611559031644158,5.970411374166148
0.06375,4.5957059784466,5.969942113299432
0.06425,4.579975124541847,5.969469169872469
0.06475,4.56436456222219,5.968992544176998
0.06525,4.5488724277990835,5.968512236507021
0.06575,4.533496900258968,5.968028247158822
0.06625,4.518236199970016,5.9675405764309435
0.06675,4.503088587437487,5.967049224624209
0.06725,4.488052362105538,5.966554192041709
0.06775,4.473125861203403,5.966055478988802
0.06825,4.458307458633996,5.965553085773123
0.06875,4.4435955639030835,5.965047012704569
0.06925,4.428988621087243,5.964537260095315
0.06975,4.414485107838961,5.964023828259799
0.07025,4.4000835344272495,5.9635067175147345
0.07075,4.3857824428123005,5.9629859281791004
0.07125,4.371580405752707,5.962461460574145
0.07175,4.357476025943912,5.961933315023386
0.07225,4.343467935186569,5.9614014918526115
0.07275,4.329554793583582,5.960865991389874
0.07325,4.3157352887646425,5.960326813965502
0.07375,4.3020081351371475,5.959783959912084
0.07425,4.288372073162416,5.959237429564477
0.07475,4.274825868656208,5.9586872232598145
0.07525,4.261368312112548,5.958133341337487
0.07575,4.24799821804994,5.957575784139157
0.07625,4.234714424379099,5.957014552008756
0.07675,4.221515791791333,5.956449645292478
0.07725,4.208401203166791,5.955881064338788
0.07775,4.195369563001797,5.955308809498414
0.07825,4.182419796854537,5.954732881124351
0.07875,4.169550850808409,5.95415327957186
0.07925,4.15676169095234,5.953570005198472
0.07975,4.144051302877464,5.952983058363976
0.08025,4.131418691189509,5.952392439430431
0.08075,4.118862879036351,5.951798148762162
0.08125,4.106382907650125,5.951200186725756
0.08175,4.093977835903401,5.9505985536900665
0.08225,4.0816467398788845,5.949993250026212
0.08275,4.069388712452151,5.9493842761075735
0.08325,4.05720286288696,5.9487716323097946
0.08375,4.04508831644268,5.948155319010787
0.08425,4.033044213993391,5.947535336590726
0.08475,4.021069711658271,5.946911685432042
0.08525,4.00916398044284,5.946284365919439
0.08575,3.9973262058906998,5.945653378439879
0.08625,3.9855555877454,5.945018723382582
0.08675,3.973851339622071,5.944380401139043
0.08725,3.9622126886884996,5.943738412103004
0.08775,3.950638875355309,5.943092756670479
0.08825,3.9391291529749513,5.942443435239743
0.08875,3.927682787549186,5.941790448211327
0.08925,3.9162990574447996,5.941133795988025
0.08975,3.9049772531172424,5.940473478974897
0.09025,3.8937166768419567,5.939809497579257
0.09075,3.882516642453124,5.939141852210684
0.09125,3.8713764750895825,5.938470543281013
0.09175,3.8602955109477,5.937795571204342
0.09225,3.8492730970409488,5.93711693639703
0.09275,3.838308590965988,5.936434639277689
0.09325,3.827401360675029,5.935748680267197
0.09375,3.8165507842542894,5.935059059788685
0.09425,3.805756249708339,5.9343657782675505
0.09475,3.7950171547501506,5.93366883613144
0.09525,3.784332906596677,5.932968233810263
0.09575,3.773702921769775,5.932263971736189
0.09625,3.763126625902322,5.931556050343641
0.09675,3.7526034535493475,5.930844470069297
0.09725,3.7421328480040357,5.9301292313521
0.09775,3.7317142611184457,5.929410334633244
0.09825,3.7213471531288063,5.928687780356178
0.09875,3.7110309924852434,5.927961568966615
0.09925,3.7007652556858073,5.927231700912513
0.09975,3.690549427114671,5.9264981766440945
0.10025,3.6803829988843715,5.925760996613833
0.10075,3.67026547068198,5.925020161276461
0.10125,3.6601963496190755,5.9242756710889575
0.10175,3.6501751500854147,5.923527526510566
0.10225,3.640201393606187,5.922775728002779
0.10275,3.6302746087027566,5.9220202760293414
0.10325,3.6203943307567776,5.921261171056256
0.10375,3.610560101877596,5.920498413551775
0.10425,3.600771470772838,5.919732003986408
0.10475,3.591027992622093,5.918961942832914
0.10525,3.5813292289536034,5.9181882305663045
0.10575,3.5716747475238826,5.917410867663846
0.10625,3.5620641222001637,5.916629854605053
0.10675,3.5524969328456137,5.915845191871694
0.10725,3.542972765207227,5.915056879947789
0.10775,3.533491210806325,5.914264919319606
0.10825,3.5240518668315937,5.913469310475672
0.10875,3.514654336034584,5.912670053906751
0.10925,3.5052982266276067,5.911867150105872
0.10975,3.4959831521839657,5.911060599568301
0.11025,3.4867087315404466,5.9102504027915606
0.11075,3.477474588702023,5.909436560275421
0.11125,3.468280352748705,5.908619072521901
0.11175,3.4591256577444724,5.907797940035267
0.11225,3.4500101426482477,5.9069731633220375
0.11275,3.440933451226841,5.906144742890975
0.11325,3.431895231969824,5.905312679253089
0.11375,3.42289513800628,5.904476972921641
0.11425,3.413932827023377,5.903637624412134
0.11475,3.405007961186719,5.902794634242324
0.11525,3.3961202070624306,5.9019480029322064
0.11575,3.387269235540928,5.901097731004025
0.11625,3.378454721762329,5.900243818982275
0.11675,3.36967634504347,5.899386267393687
0.11725,3.360933788806473,5.898525076767246
0.11775,3.352226740508846,5.8976602476341755
0.11825,3.3435548915750504,5.896791780527945
0.11875,3.33491793732952,5.8959196759842705
0.11925,3.326315576931088,5.895043934541109
0.11975,3.3177475133087775,5.894164556738661
0.12025,3.309213453098941,5.8932815431193735
0.12075,3.3007131065836943,5.892394894227931
0.12125,3.29224618763063,5.891504610611264
0.12175,3.2838124136337643,5.8906106928185435
0.12225,3.2754115054556983,5.8897131414011845
0.12275,3.2670431873709602,5.888811956912841
0.12325,3.2587071870104967,5.887907139909409
0.12375,3.2504032353072887,5.886998690949023
0.12425,3.2421310664430636,5.886086610592063
0.12475,3.2338904177960774,5.885170899401146
0.12525,3.2256810298899423,5.884251557941127
0.12575,3.217502646343471,5.8833285867791005
0.12625,3.20935501382152,5.882401986484406
0.12675,3.2012378819867986,5.8814717576286135
0.12725,3.193151003452634,5.880537900785535
0.12775,3.185094133736656,5.879600416531224
0.12825,3.1770670312153895,5.878659305443962
0.12875,3.16906945707973,5.877714568104278
0.12925,3.1611011752912783,5.876766205094934
0.12975,3.153161952539528,5.875814217000925
0.13025,3.1452515581998632,5.874858604409487
0.13075,3.137369764292371,5.873899367910087
0.13125,3.129516345441434,5.872936508094434
0.13175,3.121691078836094,5.871970025556466
0.13225,3.113893744191167,5.870999920892361
0.13275,3.1061241237090886,5.8700261947005234
0.13325,3.0983820020424777,5.869048847581601
0.13375,3.090667166257404,5.868067880138467
0.13425,3.0829794057973374,5.8670832929762335
0.13475,3.075318512447767,5.866095086702243
0.13525,3.06768428030148,5.86510326192607
0.13575,3.0600765057244765,5.864107819259525
0.13625,3.0524949873225107,5.863108759316642
0.13675,3.0449395259082492,5.862106082713695
0.13725,3.0374099244690256,5.861099790069185
0.13775,3.029905988135179,5.860089882003842
0.13825,3.022427524148971,5.85907635914063
0.13875,3.0149743418340593,5.858059222104739
0.13925,3.0075462525655263,5.857038471523593
0.13975,3.0001430697404357,5.856014108026838
0.14025,2.992764608748924,5.854986132246358
0.14075,2.985410686945798,5.853954544816255
0.14125,2.9780811236226454,5.852919346372868
0.14175,2.9707757399804278,5.851880537554757
0.14225,2.963494359102564,5.850838119002713
0.14275,2.9562368059284836,5.849792091359752
0.14325,2.9490029072276367,5.848742455271114
0.14375,2.941792491573968,5.847689211384271
0.14425,2.934605389320824,5.846632360348912
0.14475,2.9274414325762974,5.845571902816961
0.14525,2.920300455178999,5.84450783944256
0.14575,2.9131822926742426,5.843440170882075
0.14625,2.9060867822906395,5.842368897794097
0.14675,2.8990137629170913,5.841294020839444
0.14725,2.891963075080174,5.840215540681153
0.14775,2.884934560921906,5.8391334579844845
0.14825,2.8779280641778935,5.83804777341692
0.14875,2.8709434301558363,5.836958487648167
0.14925,2.8639805057144048,5.83586560135015
0.14975,2.857039139242463,5.834769115197016
0.15025,2.85011918063864,5.833669029865135
0.15075,2.843220481291237,5.832565346033092
0.15125,2.836342894058475,5.831458064381696
0.15175,2.829486273249062,5.830347185593973
0.15225,2.822650474603081,5.829232710355171
0.15275,2.8158353552731907,5.828114639352752
0.15325,2.809040773806137,5.826992973276402
0.15375,2.80226659012456,5.825867712818016
0.15425,2.7955126655091016,5.824738858671715
0.15475,2.7887788625807994,5.82360641153383
0.15525,2.782065045283764,5.822470372102914
0.15575,2.7753710788681376,5.82133074107973
0.15625,2.768696829873323,5.820187519167264
0.15675,2.7620421661114833,5.819040707070709
0.15725,2.755406956651299,5.817890305497479
0.15775,2.7487910718019903,5.816736315157197
0.15825,2.7421943830975857,5.815578736761705
0.15875,2.7356167632814423,5.814417571025053
0.15925,2.7290580862910074,5.813252818663506
0.15975,2.722518227242821,5.812084480395543
0.16025,2.715997062417751,5.810912556941856
0.16075,2.7094944692464584,5.809737049025344
0.16125,2.7030103262950873,5.808557957371119
0.16175,2.6965445132511814,5.807375282706503
0.16225,2.6900969109098094,5.806189025761032
0.16275,2.6836674011599118,5.804999187266448
0.16325,2.6772558669708517,5.8038057679567014
0.16375,2.6708621923791718,5.802608768567954
0.16425,2.6644862624755583,5.801408189838577
0.16475,2.6581279633919954,5.8002040325091455
0.16525,2.651787182289122,5.798996297322446
0.16575,2.6454638073437695,5.797784985023468
0.16625,2.639157727736699,5.796570096359412
0.16675,2.6328688336405133,5.79535163207968
0.16725,2.6265970162077537,5.794129592935884
0.16775,2.6203421675591736,5.79290397968184
0.16825,2.6141041807721894,5.791674793073565
0.16875,2.6078829498694946,5.790442033869284
0.16925,2.6016783698078543,5.789205702829426
0.16975,2.595490336467054,5.787965800716622
0.17025,2.589318746639016,5.7867223282957045
0.17075,2.583163498017076,5.7854752863337096
0.17125,2.5770244891854133,5.784224675599877
0.17175,2.5709016196086374,5.782970496865646
0.17225,2.564794789621526,5.781712750904658
0.17275,2.5587039004189087,5.780451438492751
0.17325,2.552628854045702,5.779186560407966
0.17375,2.546569553387083,5.777918117430548
0.17425,2.540525902158805,5.776646110342931
0.17475,2.5344978048976547,5.775370539929757
0.17525,2.528485166952045,5.774091406977858
0.17575,2.5224878944727362,5.7728087122762695
0.17625,2.5165058944036973,5.771522456616221
0.17675,2.5105390744730918,5.770232640791143
0.17725,2.5045873431843906,5.768939265596655
0.17775,2.498650609807611,5.767642331830578
0.17825,2.4927287843706822,5.766341840292924
0.17875,2.48682177765092,5.765037791785903
0.17925,2.48092950116664,5.763730187113918
0.17975,2.4750518671688666,5.7624190270835625
0.18025,2.469188788633173,5.76110431250363
0.18075,2.4633401792516243,5.759786044185097
0.18125,2.4575059534248367,5.758464222941145
0.18175,2.451686026254146,5.7571388495871325
0.18225,2.4458803135338796,5.755809924940621
0.18275,2.44008873174374,5.754477449821357
0.18325,2.434311198041288,5.753141425051276
0.18375,2.4285476302545286,5.751801851454509
0.18425,2.4227979468746006,5.750458729857369
0.18475,2.4170620670485627,5.749112061088362
0.18525,2.4113399105722775,5.747761845978181
0.18575,2.40563139788339,5.7464080853597075
0.18625,2.399936450054403,5.745050780068008
0.18675,2.394254988785845,5.743689930940335
0.18725,2.3885869363995265,5.742325538816131
0.18775,2.3829322158318904,5.740957604537022
0.18825,2.377290750627444,5.739586128946818
0.18875,2.3716624649322893,5.738211112891511
0.18925,2.366047283487725,5.736832557219285
0.18975,2.360445131623945,5.735450462780498
0.19025,2.354855935253813,5.734064830427699
0.19075,2.349279620866719,5.732675661015612
0.19125,2.3437161155225197,5.73128295540115
0.19175,2.338165346845553,5.729886714443403
0.19225,2.332627243018737,5.728486939003639
0.19275,2.327101732777737,5.727083629945315
0.19325,2.321588745405218,5.7256767881340584
0.19375,2.316088210725161,5.7242664144376825
0.19425,2.3106000590972613,5.722852509726176
0.19475,2.305124221411392,5.721435074871706
0.19525,2.2996606290821457,5.720014110748616
0.19575,2.2942092140434354,5.718589618233432
0.19625,2.2887699087431774,5.717161598204852
0.19675,2.283342646138029,5.715730051543744
0.19725,2.2779273596882033,5.714294979133167
0.19775,2.272523983352341,5.712856381858339
0.19825,2.267132451582454,5.711414260606662
0.19875,2.261752699318929,5.70996861626771
0.19925,2.2563846619855927,5.708519449733227
0.19975,2.2510282754848427,5.7070667618971305
0.20025,2.245683476192835,5.705610553655513
0.20075,2.2403502009547354,5.704150825906638
0.20125,2.2350283870800243,5.702687579550938
0.20175,2.229717972337868,5.701220815491017
0.20225,2.2244188949525387,5.699750534631647
0.20275,2.2191310935988975,5.698276737879774
0.20325,2.2138545073979277,5.696799426144509
0.20375,2.2085890759123266,5.6953186003371306
0.20425,2.2033347391421514,5.693834261371089
0.20475,2.198091437520514,5.692346410161995
0.20525,2.192859111909334,5.690855047627635
0.20575,2.187637703595139,5.689360174687953
0.20625,2.182427154284919,5.687861792265062
0.20675,2.1772274061020256,5.686359901283241
0.20725,2.1720384015821286,5.684854502668931
0.20775,2.1668600836692127,5.683345597350738
0.20825,2.161692395711631,5.681833186259429
0.20875,2.1565352814581975,5.680317270327938
0.20925,2.1513886850543327,5.678797850491356
0.20975,2.1462525510382497,5.677274927686938
0.21025,2.1411268243371917,5.6757485028540975
0.21075,2.1360114502637066,5.674218576934412
0.21125,2.1309063745119747,5.672685150871619
0.21175,2.1258115431541706,5.671148225611608
0.21225,2.1207269026368754,5.669607802102434
0.21275,2.1156523997775256,5.668063881294309
0.21325,2.1105879817609075,5.6665164641395975
0.21375,2.1055335961356905,5.664965551592828
0.21425,2.1004891908110013,5.663411144610678
0.21475,2.0954547140530364,5.661853244151986
0.21525,2.0904301144817192,5.660291851177741
0.21575,2.0854153410673884,5.658726966651092
0.21625,2.080410343127531,5.657158591537336
0.21675,2.0754150703235483,5.655586726803925
0.21725,2.070429472657562,5.654011373420467
0.21775,2.065453500469256,5.652432532358716
0.21825,2.0604871044327555,5.650850204592582
0.21875,2.055530235553539,5.649264391098125
0.21925,2.050582845165388,5.647675092853552
0.21975,2.0456448849273694,5.646082310839225
0.22025,2.0407163068208556,5.644486046037651
0.22075,2.035797063146574,5.642886299433483
0.22125,2.0308871065216914,5.641283072013532
0.22175,2.0259863898769335,5.639676364766742
0.22225,2.021094866453733,5.638066178684214
0.22275,2.016212489801412,5.636452514759194
0.22325,2.011339213774398,5.634835373987066
0.22375,2.0064749925294634,5.633214757365367
0.22425,2.001619780523006,5.631590665893775
0.22475,1.996773532508349,5.629963100574109
0.22525,1.991936203533083,5.628332062410335
0.22575,1.9871077489364248,5.626697552408559
0.22625,1.982288124346615,5.625059571577028
0.22675,1.9774772856783385,5.623418120926132
0.22725,1.9726751891301768,5.621773201468398
0.22775,1.9678817911820863,5.6201248142184985
0.22825,1.9630970485929053,5.618472960193238
0.22875,1.9583209183978871,5.616817640411566
0.22925,1.9535533579062598,5.615158855894565
0.22975,1.948794324698815,5.613496607665457
0.23025,1.9440437766255199,5.6118308967496
0.23075,1.9393016718031566,5.61016172417449
0.23125,1.934567968612986,5.608489090969755
0.23175,1.9298426256984373,5.606812998167158
0.23225,1.925125601962825,5.6051334468005996
0.23275,1.9204168565670834,5.60345043790611
0.23325,1.9157163489275342,5.601763972521855
0.23375,1.9110240387136699,5.600074051688129
0.23425,1.906339885845967,5.598380676447364
0.23475,1.9016638504937187,5.596683847844114
0.23525,1.8969958930728898,5.5949835669250705
0.23575,1.8923359742440018,5.593279834739053
0.23625,1.8876840549100276,5.591572652337007
0.23675,1.8830400962143208,5.589862020772011
0.23725,1.8784040595385594,5.588147941099267
0.23775,1.873775906500714,5.586430414376104
0.23825,1.8691555989530344,5.584709441661982
0.23875,1.8645430989800627,5.582985024018481
0.23925,1.8599383688966604,5.581257162509311
0.23975,1.855341371246061,5.5795258582003004
0.24025,1.8507520687979404,5.577791112159407
0.24075,1.8461704245465091,5.5760529254567075
0.24125,1.841596401708621,5.574311299164406
0.24175,1.8370299637219059,5.57256623435682
0.24225,1.8324710742429176,5.570817732110399
0.24275,1.8279196971453031,5.569065793503704
0.24325,1.8233757965179882,5.567310419617416
0.24375,1.818839336663387,5.565551611534344
0.24425,1.8143102820956218,5.563789370339406
0.24475,1.8097885975387686,5.562023697119639
0.24525,1.8052742479251156,5.560254592964202
0.24575,1.8007671983934397,5.558482058964366
0.24625,1.7962674142873052,5.556706096213519
0.24675,1.7917748611533724,5.554926705807166
0.24725,1.7872895047397295,5.5531438888429205
0.24775,1.7828113109942376,5.5513576464205165
0.24825,1.7783402460628932,5.549567979641797
0.24875,1.7738762762882092,5.547774889610719
0.24925,1.7694193682076074,5.54597837743335
0.24975,1.7649694885518323,5.54417844421787
0.25025,1.7605266042433767,5.542375091074566
0.25075,1.7560906823949243,5.540568319115841
0.25125,1.7516616903078108,5.538758129456197
0.25175,1.7472395954704925,5.536944523212255
0.25225,1.7428243655570395,5.535127501502735
0.25275,1.7384159684256357,5.533307065448469
0.25325,1.7340143721170993,5.5314832161723935
0.25375,1.7296195448534137,5.529655954799549
0.25425,1.7252314550362753,5.527825282457084
0.25475,1.7208500712456543,5.525991200274248
0.25525,1.7164753622383704,5.5241537093823965
0.25575,1.7121072969466826,5.5223128109149835
0.25625,1.707745844476889,5.520468506007569
0.25675,1.7033909741079463,5.518620795797814
0.25725,1.6990426552900986,5.516769681425478
0.25775,1.6947008576435196,5.514915164032421
0.25825,1.6903655509569686,5.513057244762604
0.25875,1.686036705186461,5.511195924762083
0.25925,1.6817142904539473,5.509331205179015
0.25975,1.6773982770460094,5.507463087163652
0.26025,1.6730886354125678,5.505591571868344
0.26075,1.668785336165598,5.503716660447534
0.26125,1.6644883500778642,5.501838354057763
0.26175,1.6601976480816623,5.499956653857664
0.26225,1.6559132012675735,5.498071561007966
0.26275,1.651634980883234,5.496183076671486
0.26325,1.6473629583321108,5.494291202013139
0.26375,1.6430971051722933,5.492395938199926
0.26425,1.6388373931152957,5.4904972864009425
0.26475,1.634583794024867,5.48859524778737
0.26525,1.6303362799158188,5.486689823532485
0.26575,1.626094822952855,5.484781014811648
0.26625,1.6218593954494227,5.482868822802305
0.26675,1.6176299698665655,5.4809532486839965
0.26725,1.6134065188117914,5.479034293638342
0.26775,1.609189015037952,5.477111958849048
0.26825,1.604977431442126,5.475186245501911
0.26875,1.6007717410645228,5.473257154784807
0.26925,1.5965719170873875,5.471324687887693
0.26975,1.5923779328339205,5.469388846002616
0.27025,1.588189761767206,5.467449630323695
0.27075,1.584007377489149,5.465507042047143
0.27125,1.5798307537394245,5.46356108237124
0.27175,1.5756598643944353,5.461611752496354
0.27225,1.5714946834662762,5.459659053624928
0.27275,1.5673351851017148,5.457702986961487
0.27325,1.5631813435811728,5.455743553712632
0.27375,1.5590331333177239,5.453780755087036
0.27425,1.5548905288560964,5.451814592295455
0.27475,1.5507535048716854,5.449845066550716
0.27525,1.5466220361695768,5.447872179067722
0.27575,1.5424960976835758,5.445895931063447
0.27625,1.5383756644752473,5.443916323756943
0.27675,1.5342607117329625,5.441933358369329
0.27725,1.5301512147709582,5.439947036123798
0.27775,1.5260471490283964,5.437957358245614
0.27825,1.5219484900684443,5.435964325962112
0.27875,1.517855213577349,5.433967940502691
0.27925,1.5137672953635315,5.4319682030988234
0.27975,1.5096847113566811,5.429965114984048
0.28025,1.5056074376068636,5.427958677393973
0.28075,1.5015354502836333,5.425948891566263
0.28125,1.497468725675154,5.42393575874066
0.28175,1.4934072401873284,5.421919280158964
0.28225,1.4893509703429337,5.419899457065041
0.28275,1.4852998927807683,5.417876290704819
0.28325,1.481253984254799,5.41584978232629
0.28375,1.4772132216333245,5.413819933179502
0.28425,1.4731775818981374,5.411786744516572
0.28475,1.4691470421437007,5.409750217591671
0.28525,1.4651215795763282,5.407710353661033
0.28575,1.4611011715133704,5.405667153982947
0.28625,1.4570857953824106,5.403620619817759
0.28675,1.453075428720466,5.40157075242788
0.28725,1.4490700491731967,5.399517553077767
0.28775,1.4450696344941207,5.397461023033936
0.28825,1.4410741625438357,5.395401163564962
0.28875,1.4370836112892478,5.393337975941464
0.28925,1.4330979588028063,5.391271461436126
0.28975,1.429117183261748,5.389201621323672
0.29025,1.4251412629473408,5.38712845688089
0.29075,1.4211701762441429,5.3850519693866055
0.29125,1.4172039016392604,5.382972160121705
0.29175,1.4132424177216156,5.380889030369116
0.29225,1.4092857031812211,5.3788025814138205
0.29275,1.4053337368084575,5.3767128145428424
0.29325,1.40138649749336,5.374619731045257
0.29375,1.3974439642249092,5.372523332212182
0.29425,1.3935061160903293,5.3704236193367825
0.29475,1.3895729322743897,5.368320593714267
0.29525,1.385644392058717,5.366214256641886
0.29575,1.381720474821106,5.364104609418933
0.29625,1.3778011600348432,5.36199165334675
0.29675,1.3738864272680311,5.359875389728709
0.29725,1.3699762561829205,5.357755819870229
0.29775,1.3660706265352491,5.355632945078768
0.29825,1.36216951817358,5.3535067666638225
0.29875,1.358272911038655,5.351377285936924
0.29925,1.3543807851627436,5.3492445042116445
0.29975,1.350493120669005,5.34710842280359
0.30025,1.3466098977708498,5.344969043030405
0.30075,1.3427310967713106,5.3428263662117645
0.30125,1.3388566980624144,5.3406803936693805
0.30175,1.3349866821245637,5.338531126726994
0.30225,1.3311210295259222,5.336378566710385
0.30275,1.3272597209217976,5.334222714947358
0.30325,1.3234027370540453,5.33206357276775
0.30375,1.319550058750461,5.329901141503432
0.30425,1.3157016669241854,5.327735422488295
0.30475,1.3118575425731165,5.325566417058266
0.30525,1.3080176667793193,5.323394126551299
0.30575,1.3041820207084458,5.321218552307368
0.30625,1.3003505856091582,5.319039695668479
0.30675,1.296523342812555,5.3168575579786586
0.30725,1.292700273731606,5.3146721405839585
0.30775,1.2888813598605837,5.312483444832457
0.30825,1.2850665827745094,5.310291472074249
0.30875,1.2812559241285963,5.308096223661455
0.30925,1.2774493656577006,5.305897700948211
0.30975,1.273646889175773,5.303695905290681
0.31025,1.2698484765753204,5.301490838047041
0.31075,1.2660541098268672,5.299282500577488
0.31125,1.2622637709784206,5.297070894244234
0.31175,1.2584774421549452,5.29485602041151
0.31225,1.2546951055578355,5.292637880445561
0.31275,1.2509167434643962,5.290416475714649
0.31325,1.2471423382273246,5.288191807589045
0.31375,1.2433718722742002,5.285963877441037
0.31425,1.2396053281069734,5.283732686644925
0.31475,1.2358426883014637,5.28149823657702
0.31525,1.2320839355068547,5.279260528615642
0.31575,1.2283290524452017,5.277019564141123
0.31625,1.2245780219109355,5.274775344535801
0.31675,1.2208308267703747,5.272527871184025
0.31725,1.217087449961239,5.270277145472147
0.31775,1.2133478744921664,5.268023168788529
0.31825,1.2096120834422392,5.265765942523539
0.31875,1.2058800599605037,5.263505468069545
0.31925,1.2021517872655032,5.2612417468209225
0.31975,1.1984272486448095,5.258974780174048
0.32025,1.194706427454558,5.256704569527301
0.32075,1.19098930711899,5.254431116281061
0.32125,1.187275871129992,5.252154421837706
0.32175,1.1835661030466447,5.24987448760162
0.32225,1.1798599864947739,5.247591314979178
0.32275,1.1761575051665,5.245304905378757
0.32325,1.1724586428198003,5.243015260210727
0.32375,1.1687633832780622,5.240722380887458
0.32425,1.1650717104296533,5.238426268823314
0.32475,1.1613836082274815,5.236126925434652
0.32525,1.157699060688571,5.233824352139821
0.32575,1.1540180518936292,5.231518550359165
0.32625,1.1503405659866255,5.229209521515018
0.32675,1.1466665871743733,5.2268972670317035
0.32725,1.1429960997261073,5.224581788335539
0.32775,1.1393290879730713,5.222263086854827
0.32825,1.1356655363081058,5.2199411640198585
0.32875,1.1320054291852424,5.217616021262913
0.32925,1.1283487511192924,5.215287660018255
0.32975,1.1246954866854502,5.212956081722136
0.33025,1.1210456205188892,5.2106212878127875
0.33075,1.117399137314366,5.208283279730431
0.33125,1.1137560218258293,5.205942058917264
0.33175,1.1101162588660243,5.203597626817472
0.33225,1.1064798333061092,5.201249984877219
0.33275,1.1028467300752642,5.198899134544644
0.33325,1.0992169341603135,5.196545077269875
0.33375,1.095590430605343,5.19418781450501
0.33425,1.0919672045113247,5.191827347704127
0.33475,1.0883472410357404,5.189463678323283
0.33525,1.0847305253922086,5.187096807820504
0.33575,1.0811170428501204,5.184726737655798
0.33625,1.0775067787342678,5.18235346929114
0.33675,1.0738997184244816,5.179977004190486
0.33725,1.0702958473552702,5.177597343819755
0.33775,1.0666951510154605,5.175214489646843
0.33825,1.0630976149478402,5.172828443141613
0.33875,1.0595032247488072,5.1704392057758986
0.33925,1.0559119660680147,5.168046779023503
0.33975,1.0523238246080233,5.165651164360194
0.34025,1.0487387861239572,5.163252363263707
0.34075,1.0451568364231547,5.160850377213742
0.34125,1.0415779613648326,5.158445207691967
0.34175,1.038002146859741,5.15603685618201
0.34225,1.0344293788698327,5.1536253241694645
0.34275,1.0308596434079218,5.151210613141882
0.34325,1.0272929265373576,5.1487927245887795
0.34375,1.02372921437169,5.146371660001632
0.34425,1.0201684930743433,5.143947420873874
0.34475,1.0166107488582923,5.1415200087008985
0.34525,1.013055967985735,5.139089424980052
0.34575,1.0095041367677768,5.1366556712106455
0.34625,1.0059552415641069,5.134218748893937
0.34675,1.0024092687826847,5.131778659533143
0.34725,0.998866204879422,5.1293354046334345
0.34775,0.9953260363578744,5.126888985701934
0.34825,0.9917887497689287,5.124439404247714
0.34875,0.9882543317104944,5.1219866617818015
0.34925,0.984722768827198,5.11953075981717
0.34975,0.981194047810078,5.1170716998687436
0.35025,0.9776681553962866,5.114609483453394
0.35075,0.9741450783687832,5.112144112089939
0.35125,0.9706248035560426,5.109675587299145
0.35175,0.9671073178317539,5.10720391060372
0.35225,0.9635926081145304,5.104729083528321
0.35275,0.9600806613676134,5.102251107599545
0.35325,0.9565714645985864,5.099769984345931
0.35375,0.953065004859082,5.0972857152979625
0.35425,0.9495612692444994,5.0947983019880585
0.35475,0.9460602448937178,5.092307745950582
0.35525,0.9425619189888131,5.089814048721832
