schedule,num_seeds,coverage_m_mean,coverage_m_std,expected_s_norm_mean,expected_s_norm_std,mean_mse_mean,mean_mse_std,mean_bayes_mse_mean,mean_bayes_mse_std,mean_excess_mse_mean,mean_excess_mse_std,transition_mse_mean,transition_mse_std,transition_bayes_mse_mean,transition_bayes_mse_std,transition_excess_mse_mean,transition_excess_mse_std,low_noise_mse_mean,low_noise_mse_std,high_noise_mse_mean,high_noise_mse_std,mean_mode_error_mean,mean_mode_error_std,transition_mode_error_mean,transition_mode_error_std
cosine_vp,3,0.5933566666666666,0.0010493370923270078,0.5770480150561422,0.0005396591438208125,0.5311788302875357,0.0034741757733985435,0.5284338095771091,0.003390060210781407,0.0026960269273331506,0.0017024320418842396,0.5711462042397922,0.006308394283287684,0.5694540918425277,0.006979120080956984,0.0015399699784918793,0.0008132868563510209,0.9776448104530573,0.00603760515426681,0.030968027072958648,0.004734200910073108,0.22017923990885416,0.0023313718669748795,0.1518012152777778,0.0008565350153996761
dmsr_laplace_b0.5,3,0.986885,0.000301620622637088,0.934869419495029,0.000153946794485226,0.6107703349087387,0.028212580011598685,0.5284338095771091,0.003390060210781407,0.08231051309085159,0.025087355259061844,0.5719759538769722,0.0083196697359665,0.5694540918425277,0.006979120080956984,0.0022914423892938496,0.0013218621656266867,0.9896022938191891,0.009465528723400384,0.22995954068998495,0.06348851244202573,0.2265472412109375,0.004717067015752794,0.15156159577546294,0.000510086037064141
dmsr_normal_mid_s0.8,3,0.99239,0.00022017038856301372,0.911482753688595,0.0003210447053800114,0.6325821919289107,0.04007394281598786,0.5284338095771091,0.003390060210781407,0.10439808090923179,0.03745221835940349,0.5715947603737866,0.007946880091174823,0.5694540918425277,0.006979120080956984,0.0020302598449806857,0.0007711000127123296,1.0016684519747894,0.005252191257162332,0.2754826401463813,0.11160307578842815,0.2282297770182292,0.005824249470043625,0.15140335648148148,0.0004374755682113976
dmsr_normal_narrow_s0.3,3,1.0,0.0,0.9854541739416613,5.9219493735728636e-05,0.7012338382580007,0.07827378332762312,0.5284338095771091,0.003390060210781407,0.17320039237250362,0.07655091452025722,0.5967669329709477,0.0038162093154641185,0.5694540918425277,0.006979120080956984,0.027199088581255637,0.003087536155318981,1.1392550679544609,0.0689424083075905,0.2966913364206751,0.27528185140091255,0.22122904459635417,0.006415137787816726,0.15162489149305555,0.0008362121658961886
dmsr_normal_wide_s1.5,3,0.8567933333333334,0.0006573875062193848,0.7741435712748318,0.0006378051574990546,0.5723053460164617,0.022720151701707405,0.5284338095771091,0.003390060210781407,0.04382060545955634,0.02072355743546102,0.5716777637049003,0.00781928200731526,0.5694540918425277,0.006979120080956984,0.001988473819370416,0.0008666123530384139,0.9829546877493461,0.004552539347572492,0.13465593088832167,0.056308120578966565,0.2253875732421875,0.0030186512961550417,0.15147569444444445,0.00049053660264825
hang_laplace_lambda_b0.5,3,0.9871116666666667,0.000266286186899253,0.9350753557609693,0.0001531921375942422,0.6122404043717931,0.03739445963318259,0.5284338095771091,0.003390060210781407,0.08382155217065397,0.034274110377720664,0.5720019191503525,0.008357365333746898,0.5694540918425277,0.006979120080956984,0.002330253191757947,0.0013671496377713288,0.9881427225967249,0.009574474286552165,0.23542102273139687,0.08734546161470093,0.22678426106770833,0.004784185285085433,0.15152994791666666,0.0004873384392150022
uniform_lambda,3,0.2239516666666667,0.0005585770612308746,0.25940401368753335,9.388729901673514e-05,0.5303881682894522,0.0029592201018213706,0.5284338095771091,0.003390060210781407,0.002004183268672932,0.0006307125006357773,0.5723807770344945,0.007078403630779404,0.5694540918425277,0.006979120080956984,0.00287501600407133,0.0011382364126289576,0.977747704833746,0.0062742096234371485,0.028009097395180205,0.001326240286355531,0.22210693359375,0.0031336604752019077,0.15187355324074073,0.0007089806578994833
